P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp
10,10,500,40,10,15,1,3.008695652173913,10,10,12,14,10,14,13,10,13,11,9 2 4,3,0.35158404445787234,0.14488798214218282,-1.0687465533575022,13.73,8 9 2,3,0.35126626230697877,0.11765175053771684,-1.076717150153976,14.456,8 9 2,3,0.35126626230697877,0.11765175053771684,-1.076717150153976,14.456,9 2 4,3,0.35158404445787234,0.14488798214218282,-1.0687465533575022,13.73,9 2 4,3,0.35158404445787234,0.14488798214218282,-1.0687465533575022,13.73,9 2 4,3,0.35158404445787234,0.14488798214218282,-1.0687465533575022,13.73,9 2 4,3,0.35158404445787234,0.14488798214218282,-1.0687465533575022,13.73,9 2 4,3,0.35158404445787234,0.14488798214218282,-1.0687465533575022,13.73,8 9 2,3,0.35126626230697877,0.11765175053771684,-1.076717150153976,14.456
10,10,500,40,10,15,1,3.0,11,11,10,12,13,11,12,12,13,11,0 4 5,3,0.3543196011193388,0.10540309036840703,-1.064969370248396,15.012,0 4 5,3,0.3543196011193388,0.10540309036840703,-1.064969370248396,15.012,9 4 5,3,0.3527405208589616,0.06759286438328359,-1.06987647727582,15.078,9 4 5,3,0.3527405208589616,0.06759286438328359,-1.06987647727582,15.078,0 4 5,3,0.3543196011193388,0.10540309036840703,-1.064969370248396,15.012,0 4 5,3,0.3543196011193388,0.10540309036840703,-1.064969370248396,15.012,0 4 5,3,0.3543196011193388,0.10540309036840703,-1.064969370248396,15.012,9 4 5,3,0.3527405208589616,0.06759286438328359,-1.06987647727582,15.078,9 4 5,3,0.3527405208589616,0.06759286438328359,-1.06987647727582,15.078
10,10,500,40,10,15,1,3.0,11,13,11,11,12,12,12,13,12,14,8 6 7,3,0.3456771097596926,0.09995562019936166,-1.093828278483812,15.234,3 6 7,3,0.3446900707551058,0.09922358640073989,-1.0938213466794708,14.98,3 6 7,3,0.3446900707551058,0.09922358640073989,-1.0938213466794708,14.98,8 6 7,3,0.3456771097596926,0.09995562019936166,-1.093828278483812,15.234,8 6 7,3,0.3456771097596926,0.09995562019936166,-1.093828278483812,15.234,3 6 7,3,0.3446900707551058,0.09922358640073989,-1.0938213466794708,14.98,8 6 7,3,0.3456771097596926,0.09995562019936166,-1.093828278483812,15.234,9 6 7,3,0.34379201672052134,0.11232396665541841,-1.0935721327426424,15.746,3 6 7,3,0.3446900707551058,0.09922358640073989,-1.0938213466794708,14.98
10,10,500,40,10,15,1,3.0,11,12,13,11,10,13,13,13,11,14,9 4 5,3,0.30864101251352544,0.09264567872257257,-1.21641044953259,11.906,0 9 2,3,0.31692014460251383,0.09236557456707238,-1.18145726331577,13.374,0 9 3,3,0.3155109459507828,0.09544998351593181,-1.1882618082027525,12.952,0 9 8,3,0.3165077264043366,0.11140818247026903,-1.1816207435966106,12.864,0 9 8,3,0.3165077264043366,0.11140818247026903,-1.1816207435966106,12.864,8 9 2,3,0.3142715701342023,0.08076438166706917,-1.1906150773069797,13.066,8 9 0,3,0.3165077264043366,0.11140818247026903,-1.1816207435966106,12.864,8 9 4,3,0.31422129874366,0.07446775549022613,-1.196283389577761,12.176,8 9 0,3,0.3165077264043366,0.11140818247026903,-1.1816207435966106,12.864
10,10,500,40,10,15,1,3.0,11,13,12,10,13,10,13,13,14,13,5 6 7,3,0.3506217069577924,0.10449697438661688,-1.0761283463336822,14.998,5 6 7,3,0.3506217069577924,0.10449697438661688,-1.0761283463336822,14.998,5 6 7,3,0.3506217069577924,0.10449697438661688,-1.0761283463336822,14.998,5 6 7,3,0.3506217069577924,0.10449697438661688,-1.0761283463336822,14.998,5 6 7,3,0.3506217069577924,0.10449697438661688,-1.0761283463336822,14.998,5 6 7,3,0.3506217069577924,0.10449697438661688,-1.0761283463336822,14.998,5 6 7,3,0.3506217069577924,0.10449697438661688,-1.0761283463336822,14.998,5 6 7,3,0.3506217069577924,0.10449697438661688,-1.0761283463336822,14.998,5 6 7,3,0.3506217069577924,0.10449697438661688,-1.0761283463336822,14.998
10,10,500,40,10,15,1,3.0,13,14,13,12,11,10,14,13,12,11,8 9 3,3,0.36969205164958163,0.13671776022572507,-1.0171883501672048,16.344,8 9 3,3,0.36969205164958163,0.13671776022572507,-1.0171883501672048,16.344,8 9 3,3,0.36969205164958163,0.13671776022572507,-1.0171883501672048,16.344,8 9 3,3,0.36969205164958163,0.13671776022572507,-1.0171883501672048,16.344,8 9 3,3,0.36969205164958163,0.13671776022572507,-1.0171883501672048,16.344,8 9 3,3,0.36969205164958163,0.13671776022572507,-1.0171883501672048,16.344,8 9 3,3,0.36969205164958163,0.13671776022572507,-1.0171883501672048,16.344,8 9 3,3,0.36969205164958163,0.13671776022572507,-1.0171883501672048,16.344,8 9 3,3,0.36969205164958163,0.13671776022572507,-1.0171883501672048,16.344
10,10,500,40,10,15,1,3.0,13,14,12,11,14,13,12,14,11,14,0 1 2,3,0.3470391611110262,0.144566958916351,-1.0824690574905689,16.002,0 1 2,3,0.3470391611110262,0.144566958916351,-1.0824690574905689,16.002,0 1 2,3,0.3470391611110262,0.144566958916351,-1.0824690574905689,16.002,0 1 2,3,0.3470391611110262,0.144566958916351,-1.0824690574905689,16.002,0 1 2,3,0.3470391611110262,0.144566958916351,-1.0824690574905689,16.002,0 1 2,3,0.3470391611110262,0.144566958916351,-1.0824690574905689,16.002,0 1 2,3,0.3470391611110262,0.144566958916351,-1.0824690574905689,16.002,0 1 2,3,0.3470391611110262,0.144566958916351,-1.0824690574905689,16.002,0 1 2,3,0.3470391611110262,0.144566958916351,-1.0824690574905689,16.002
10,10,500,40,10,15,1,3.0,13,11,12,11,13,13,13,12,10,11,0 8 5,3,0.33885454747229765,0.11247732041004169,-1.1088750587424427,13.91,0 1 8,3,0.3462387208530497,0.08260836378966607,-1.0883848906349274,14.004,0 1 8,3,0.3462387208530497,0.08260836378966607,-1.0883848906349274,14.004,0 1 8,3,0.3462387208530497,0.08260836378966607,-1.0883848906349274,14.004,0 1 8,3,0.3462387208530497,0.08260836378966607,-1.0883848906349274,14.004,0 1 8,3,0.3462387208530497,0.08260836378966607,-1.0883848906349274,14.004,0 1 8,3,0.3462387208530497,0.08260836378966607,-1.0883848906349274,14.004,0 1 8,3,0.3462387208530497,0.08260836378966607,-1.0883848906349274,14.004,8 0 1,3,0.3462387208530497,0.08260836378966607,-1.0883848906349274,14.004
10,10,500,40,10,15,1,3.0,13,14,14,11,12,11,13,13,11,14,0 9 5,3,0.33990425034382943,0.08560534314635738,-1.1107829328312169,15.008,0 9 5,3,0.33990425034382943,0.08560534314635738,-1.1107829328312169,15.008,0 9 5,3,0.33990425034382943,0.08560534314635738,-1.1107829328312169,15.008,0 9 5,3,0.33990425034382943,0.08560534314635738,-1.1107829328312169,15.008,0 9 5,3,0.33990425034382943,0.08560534314635738,-1.1107829328312169,15.008,0 9 5,3,0.33990425034382943,0.08560534314635738,-1.1107829328312169,15.008,0 9 5,3,0.33990425034382943,0.08560534314635738,-1.1107829328312169,15.008,9 2 5,3,0.3355365138932956,0.09411483864678852,-1.1233912638795487,13.902,0 9 5,3,0.33990425034382943,0.08560534314635738,-1.1107829328312169,15.008
10,10,500,40,10,15,1,3.0,13,10,12,12,13,11,13,11,14,12,8 9 0,3,0.35222180187234586,0.10841985343039386,-1.073421338911876,16.53,8 9 0,3,0.35222180187234586,0.10841985343039386,-1.073421338911876,16.53,8 9 1,3,0.357197863652921,0.09828779713414611,-1.0554335776922013,16.06,8 9 1,3,0.357197863652921,0.09828779713414611,-1.0554335776922013,16.06,8 9 1,3,0.357197863652921,0.09828779713414611,-1.0554335776922013,16.06,8 9 1,3,0.357197863652921,0.09828779713414611,-1.0554335776922013,16.06,8 9 1,3,0.357197863652921,0.09828779713414611,-1.0554335776922013,16.06,8 9 1,3,0.357197863652921,0.09828779713414611,-1.0554335776922013,16.06,8 9 1,3,0.357197863652921,0.09828779713414611,-1.0554335776922013,16.06
