P,epsilon,N,budget,min_prize,max_prize,g,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_1_EL,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_2_EL,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_3_EL,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_4_EL,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_5_EL,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_6_EL,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_7_EL,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_8_EL,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_9_EL
10,10,500,40,10,20,1,13,18,15,11,11,11,13,14,11,10,2 3 6,3,0.34139332945553874,0.044457200330054,0,0,0,0 6 7,3,0.3464921274504362,0.057844664466769266,0,0,0,2 3 6,3,0.34139332945553874,0.044457200330054,0,0,0,2 5 6,3,0.347618156833102,0.08102744408565227,0,0,0,5 6 7,3,0.349431107659849,0.11740119898676517,0,0,0,2 5 6,3,0.347618156833102,0.08102744408565227,0,0,0,5 6 7,3,0.349431107659849,0.11740119898676517,0,0,0,3 6 7,3,0.34320628028228556,0.11660935065000874,0,0,0,2 3 6,3,0.34139332945553874,0.044457200330054,0,0,0
10,10,500,40,10,20,1,15,18,11,13,14,19,16,13,16,17,1 3,2,0.24526183894550183,0.004489164561422173,0,0,0,1 3,2,0.24526183894550183,0.004489164561422173,0,0,0,1 3,2,0.24526183894550183,0.004489164561422173,0,0,0,1 3,2,0.24526183894550183,0.004489164561422173,0,0,0,2 3 4,3,0.3437935107077936,0.07115349679441332,0,0,0,2 3 4,3,0.3437935107077936,0.07115349679441332,0,0,0,2 3 4,3,0.3437935107077936,0.07115349679441332,0,0,0,2 3 4,3,0.3437935107077936,0.07115349679441332,0,0,0,0 2 3,3,0.3376617097272579,0.14004305408795478,0,0,0
10,10,500,40,10,20,1,19,15,18,16,15,11,16,12,11,12,2 7,2,0.23329876480403608,0.014797445994449059,0,0,0,8 3 7,3,0.3613948553086898,0.1265197131198497,0,0,0,8 3 7,3,0.3613948553086898,0.1265197131198497,0,0,0,8 9 7,3,0.3579108352196795,0.13454092301073053,0,0,0,8 9 7,3,0.3579108352196795,0.13454092301073053,0,0,0,8 9 7,3,0.3579108352196795,0.13454092301073053,0,0,0,8 3 7,3,0.3613948553086898,0.1265197131198497,0,0,0,8 3 7,3,0.3613948553086898,0.1265197131198497,0,0,0,8 3 7,3,0.3613948553086898,0.1265197131198497,0,0,0
10,10,500,40,10,20,1,12,18,11,19,13,10,10,19,12,15,1 3,2,0.22157989584952006,0.056754941586522195,0,0,0,8 3,2,0.25025796197624073,0.009903086037609707,0,0,0,8 3,2,0.25025796197624073,0.009903086037609707,0,0,0,8 3,2,0.25025796197624073,0.009903086037609707,0,0,0,8 3,2,0.25025796197624073,0.009903086037609707,0,0,0,8 9 2,3,0.3413148137122286,0.16236956357684612,0,0,0,8 9 2,3,0.3413148137122286,0.16236956357684612,0,0,0,8 3,2,0.25025796197624073,0.009903086037609707,0,0,0,8 3,2,0.25025796197624073,0.009903086037609707,0,0,0
10,10,500,40,10,20,1,17,15,13,11,16,18,17,12,16,16,3 6 7,3,0.32091059564844854,0.06591611835642136,0,0,0,1 6,2,0.2416277861354111,0.037790977667372876,0,0,0,1 6,2,0.2416277861354111,0.037790977667372876,0,0,0,3 6 7,3,0.32091059564844854,0.06591611835642136,0,0,0,3 6 7,3,0.32091059564844854,0.06591611835642136,0,0,0,1 6,2,0.2416277861354111,0.037790977667372876,0,0,0,0 6,2,0.23863296233340717,0.06100336431489319,0,0,0,0 6,2,0.23863296233340717,0.06100336431489319,0,0,0,0 6,2,0.23863296233340717,0.06100336431489319,0,0,0
10,10,500,40,10,20,1,15,15,17,19,19,13,18,19,16,14,0 9,2,0.24360720083426726,0.04085591860855761,0,0,0,0 9,2,0.24360720083426726,0.04085591860855761,0,0,0,0 7,2,0.24024398601269784,0.020211927249760432,0,0,0,0 7,2,0.24024398601269784,0.020211927249760432,0,0,0,0 2,2,0.22971107362042983,0.04211273586298066,0,0,0,0 2,2,0.22971107362042983,0.04211273586298066,0,0,0,0 9,2,0.24360720083426726,0.04085591860855761,0,0,0,0 9,2,0.24360720083426726,0.04085591860855761,0,0,0,0 5,2,0.2238126059658452,0.02739166223108568,0,0,0
10,10,500,40,10,20,1,18,12,14,13,14,10,15,11,18,12,4 5 6,3,0.35847950952347424,0.04310912491519906,0,0,0,4 5 6,3,0.35847950952347424,0.04310912491519906,0,0,0,4 5 6,3,0.35847950952347424,0.04310912491519906,0,0,0,4 5 6,3,0.35847950952347424,0.04310912491519906,0,0,0,8 6,2,0.2331686091827442,0.04103685411957641,0,0,0,8 6,2,0.2331686091827442,0.04103685411957641,0,0,0,4 5 6,3,0.35847950952347424,0.04310912491519906,0,0,0,4 5 6,3,0.35847950952347424,0.04310912491519906,0,0,0,8 6,2,0.2331686091827442,0.04103685411957641,0,0,0
10,10,500,40,10,20,1,18,17,14,13,16,10,11,15,19,17,0 2,2,0.25277372580601154,0.04267947190068872,0,0,0,0 2,2,0.25277372580601154,0.04267947190068872,0,0,0,0 2,2,0.25277372580601154,0.04267947190068872,0,0,0,0 2,2,0.25277372580601154,0.04267947190068872,0,0,0,0 2,2,0.25277372580601154,0.04267947190068872,0,0,0,0 2,2,0.25277372580601154,0.04267947190068872,0,0,0,0 2,2,0.25277372580601154,0.04267947190068872,0,0,0,2 3 5,3,0.3613909114029961,0.05485352333816059,0,0,0,2 3 5,3,0.3613909114029961,0.05485352333816059,0,0,0
10,10,500,40,10,20,1,15,17,19,12,12,19,13,13,12,12,8 3 4,3,0.3575484236432024,0.08427302636669762,0,0,0,8 3 4,3,0.3575484236432024,0.08427302636669762,0,0,0,8 3 4,3,0.3575484236432024,0.08427302636669762,0,0,0,2 4,2,0.24365017612228962,0.03872843826063064,0,0,0,8 3 4,3,0.3575484236432024,0.08427302636669762,0,0,0,8 3 4,3,0.3575484236432024,0.08427302636669762,0,0,0,8 3 4,3,0.3575484236432024,0.08427302636669762,0,0,0,8 3 4,3,0.3575484236432024,0.08427302636669762,0,0,0,8 3 4,3,0.3575484236432024,0.08427302636669762,0,0,0
10,10,500,40,10,20,1,12,13,11,15,15,14,19,18,16,18,0 9,2,0.24760438228674203,0.06822504156654875,0,0,0,8 9,2,0.26052333939964767,0.04387025832642533,0,0,0,8 9,2,0.26052333939964767,0.04387025832642533,0,0,0,8 9,2,0.26052333939964767,0.04387025832642533,0,0,0,8 9,2,0.26052333939964767,0.04387025832642533,0,0,0,8 9,2,0.26052333939964767,0.04387025832642533,0,0,0,8 9,2,0.26052333939964767,0.04387025832642533,0,0,0,8 9,2,0.26052333939964767,0.04387025832642533,0,0,0,8 9,2,0.26052333939964767,0.04387025832642533,0,0,0
10,10,500,40,10,20,1,19,15,19,12,13,14,19,11,14,12,8 4 7,3,0.3550177114027489,0.13483507018691057,0,0,0,8 4 7,3,0.3550177114027489,0.13483507018691057,0,0,0,8 4 7,3,0.3550177114027489,0.13483507018691057,0,0,0,8 4 7,3,0.3550177114027489,0.13483507018691057,0,0,0,8 4 7,3,0.3550177114027489,0.13483507018691057,0,0,0,8 4 7,3,0.3550177114027489,0.13483507018691057,0,0,0,8 4 7,3,0.3550177114027489,0.13483507018691057,0,0,0,8 4 7,3,0.3550177114027489,0.13483507018691057,0,0,0,8 9 3,3,0.33721262259503343,0.12081305636443816,0,0,0
10,10,500,40,10,20,1,15,10,14,12,13,13,19,13,19,15,1 6,2,0.2340484668719155,0.05409153791276242,0,0,0,0 1 7,3,0.3502132905230039,0.06584667948493561,0,0,0,1 2 7,3,0.35286291777706175,0.11671811316798124,0,0,0,1 2 7,3,0.35286291777706175,0.11671811316798124,0,0,0,1 2 7,3,0.35286291777706175,0.11671811316798124,0,0,0,1 2 7,3,0.35286291777706175,0.11671811316798124,0,0,0,1 2 7,3,0.35286291777706175,0.11671811316798124,0,0,0,0 1 7,3,0.3502132905230039,0.06584667948493561,0,0,0,0 1 7,3,0.3502132905230039,0.06584667948493561,0,0,0
10,10,500,40,10,20,1,10,13,18,19,15,19,10,11,13,10,0 5 6,3,0.33126624981065866,0.07117619648837054,0,0,0,0 3 6,3,0.32794488253990556,0.12104918640003198,0,0,0,9 3 6,3,0.32926156626216646,0.08582952103072897,0,0,0,0 2 6,3,0.33069900805738794,0.07177688981351676,0,0,0,9 2 6,3,0.33201569177964885,0.06846926493370478,0,0,0,0 2 6,3,0.33069900805738794,0.07177688981351676,0,0,0,9 5 6,3,0.33258293353291957,0.039644228948724276,0,0,0,1 5,2,0.22400706831646897,0.025763128657230384,0,0,0,1 5,2,0.22400706831646897,0.025763128657230384,0,0,0
10,10,500,40,10,20,1,15,18,12,19,10,16,14,17,13,18,0 2 4,3,0.36061416719088085,0.12915054859414798,0,0,0,0 8 2,3,0.35938728597430997,0.08588179003339765,0,0,0,0 8 2,3,0.35938728597430997,0.08588179003339765,0,0,0,0 2 4,3,0.36061416719088085,0.12915054859414798,0,0,0,0 2 4,3,0.36061416719088085,0.12915054859414798,0,0,0,0 2 4,3,0.36061416719088085,0.12915054859414798,0,0,0,0 8 2,3,0.35938728597430997,0.08588179003339765,0,0,0,0 8 2,3,0.35938728597430997,0.08588179003339765,0,0,0,2 4 5,3,0.33712801344826326,0.08241135142437211,0,0,0
10,10,500,40,10,20,1,11,12,18,11,11,19,10,17,19,17,8 3 6,3,0.34775996089470057,0.14515766558895887,0,0,0,8 3 6,3,0.34775996089470057,0.14515766558895887,0,0,0,8 3 6,3,0.34775996089470057,0.14515766558895887,0,0,0,8 3 6,3,0.34775996089470057,0.14515766558895887,0,0,0,8 3 6,3,0.34775996089470057,0.14515766558895887,0,0,0,8 3 6,3,0.34775996089470057,0.14515766558895887,0,0,0,8 5,2,0.252699217875427,0.0316793730061998,0,0,0,8 5,2,0.252699217875427,0.0316793730061998,0,0,0,8 1,2,0.25449746833022013,0.005631671249363349,0,0,0
10,10,500,40,10,20,1,16,11,12,18,19,12,16,16,18,17,3 6,2,0.25390433607748447,0.025140766581885673,0,0,0,3 6,2,0.25390433607748447,0.025140766581885673,0,0,0,3 6,2,0.25390433607748447,0.025140766581885673,0,0,0,1 3,2,0.25734668206259753,0.0131034709961883,0,0,0,1 3,2,0.25734668206259753,0.0131034709961883,0,0,0,1 3,2,0.25734668206259753,0.0131034709961883,0,0,0,1 3,2,0.25734668206259753,0.0131034709961883,0,0,0,1 3,2,0.25734668206259753,0.0131034709961883,0,0,0,1 3,2,0.25734668206259753,0.0131034709961883,0,0,0
10,10,500,40,10,20,1,13,10,14,14,18,19,16,13,18,13,0 1 9,3,0.35109845188671146,0.1414753353581204,0,0,0,0 1 9,3,0.35109845188671146,0.1414753353581204,0,0,0,8 1,2,0.23947540768734626,0.016437883506316753,0,0,0,8 1,2,0.23947540768734626,0.016437883506316753,0,0,0,0 1 9,3,0.35109845188671146,0.1414753353581204,0,0,0,0 1 9,3,0.35109845188671146,0.1414753353581204,0,0,0,0 1 9,3,0.35109845188671146,0.1414753353581204,0,0,0,0 1 9,3,0.35109845188671146,0.1414753353581204,0,0,0,1 4,2,0.23077452739729104,0.04875413568744138,0,0,0
10,10,500,40,10,20,1,18,12,10,13,19,19,10,19,16,13,9 6 1,3,0.38355953173789925,0.0941920507997353,0,0,0,9 6 1,3,0.38355953173789925,0.0941920507997353,0,0,0,9 6 1,3,0.38355953173789925,0.0941920507997353,0,0,0,9 6 1,3,0.38355953173789925,0.0941920507997353,0,0,0,9 6 1,3,0.38355953173789925,0.0941920507997353,0,0,0,9 6 1,3,0.38355953173789925,0.0941920507997353,0,0,0,9 6 1,3,0.38355953173789925,0.0941920507997353,0,0,0,1 6 9,3,0.38355953173789925,0.0941920507997353,0,0,0,1 6 9,3,0.38355953173789925,0.0941920507997353,0,0,0
10,10,500,40,10,20,1,13,19,16,18,10,15,13,11,16,18,4 6 7,3,0.3667982532861789,0.14819600044596995,0,0,0,4 6 7,3,0.3667982532861789,0.14819600044596995,0,0,0,4 6 7,3,0.3667982532861789,0.14819600044596995,0,0,0,4 6 7,3,0.3667982532861789,0.14819600044596995,0,0,0,4 6 7,3,0.3667982532861789,0.14819600044596995,0,0,0,4 6 7,3,0.3667982532861789,0.14819600044596995,0,0,0,4 6 7,3,0.3667982532861789,0.14819600044596995,0,0,0,4 6 7,3,0.3667982532861789,0.14819600044596995,0,0,0,0 6 7,3,0.3375310130706666,0.10862703076530422,0,0,0
10,10,500,40,10,20,1,19,10,12,16,17,12,18,19,16,18,8 1 5,3,0.359078389381481,0.05241237238083212,0,0,0,8 1 5,3,0.359078389381481,0.05241237238083212,0,0,0,8 1 5,3,0.359078389381481,0.05241237238083212,0,0,0,9 5 1,3,0.35631844560290615,0.10260533942063793,0,0,0,9 3,2,0.23399618104421038,0.04396275264569004,0,0,0,9 3,2,0.23399618104421038,0.04396275264569004,0,0,0,9 3,2,0.23399618104421038,0.04396275264569004,0,0,0,9 5 1,3,0.35631844560290615,0.10260533942063793,0,0,0,1 3 5,3,0.35549317679829867,0.11862401257914265,0,0,0
10,10,500,40,10,20,1,10,12,11,17,15,16,18,18,13,18,3 7,2,0.24863246908762907,0.04133210771601498,0,0,0,8 7,2,0.24804703434284966,0.04598283643075851,0,0,0,8 7,2,0.24804703434284966,0.04598283643075851,0,0,0,8 7,2,0.24804703434284966,0.04598283643075851,0,0,0,8 7,2,0.24804703434284966,0.04598283643075851,0,0,0,8 7,2,0.24804703434284966,0.04598283643075851,0,0,0,3 7,2,0.24863246908762907,0.04133210771601498,0,0,0,3 7,2,0.24863246908762907,0.04133210771601498,0,0,0,5 7,2,0.2424796095366971,0.1088039572836412,0,0,0
10,10,500,40,10,20,1,11,12,16,18,11,14,10,12,19,17,0 2 7,3,0.3496750073210099,0.11773078950990416,0,0,0,0 2 7,3,0.3496750073210099,0.11773078950990416,0,0,0,0 9 7,3,0.35346602874847405,0.16085185959183307,0,0,0,0 3 6,3,0.3415765536517381,0.12184019598311943,0,0,0,0 9 7,3,0.35346602874847405,0.16085185959183307,0,0,0,0 3 4,3,0.3417646422418709,0.12423734361846228,0,0,0,0 3 4,3,0.3417646422418709,0.12423734361846228,0,0,0,0 3 6,3,0.3415765536517381,0.12184019598311943,0,0,0,0 3 4,3,0.3417646422418709,0.12423734361846228,0,0,0
10,10,500,40,10,20,1,18,12,12,10,15,13,10,16,19,18,4 5 6,3,0.32841821095754964,0.03675641741992509,0,0,0,8 3 6,3,0.33504257702008033,0.08751100368551447,0,0,0,9 6 1,3,0.3298178595899831,0.06724014611832856,0,0,0,8 3 6,3,0.33504257702008033,0.08751100368551447,0,0,0,8 3 6,3,0.33504257702008033,0.08751100368551447,0,0,0,8 3 6,3,0.33504257702008033,0.08751100368551447,0,0,0,8 3 6,3,0.33504257702008033,0.08751100368551447,0,0,0,8 9,2,0.23977381653145585,0.0734762288380463,0,0,0,8 9,2,0.23977381653145585,0.0734762288380463,0,0,0
10,10,500,40,10,20,1,12,15,10,15,13,14,18,15,17,17,8 2 4,3,0.32283222556992963,0.042589341179876214,0,0,0,8 3,2,0.22678897500867945,0.04051113290742299,0,0,0,8 3,2,0.22678897500867945,0.04051113290742299,0,0,0,2 3 7,3,0.33172631606072406,0.1502934742000595,0,0,0,2 3 7,3,0.33172631606072406,0.1502934742000595,0,0,0,2 3 4,3,0.3272512561804763,0.10868804586517541,0,0,0,8 2 4,3,0.32283222556992963,0.042589341179876214,0,0,0,8 7,2,0.22014438300452624,0.034273035258473,0,0,0,2 3 5,3,0.3227703353230452,0.09618886901240145,0,0,0
10,10,500,40,10,20,1,13,15,14,19,13,13,12,16,13,15,4 5 6,3,0.353221851080103,0.17855608662951478,0,0,0,4 5 6,3,0.353221851080103,0.17855608662951478,0,0,0,4 5 6,3,0.353221851080103,0.17855608662951478,0,0,0,4 5 6,3,0.353221851080103,0.17855608662951478,0,0,0,4 5 6,3,0.353221851080103,0.17855608662951478,0,0,0,4 5 6,3,0.353221851080103,0.17855608662951478,0,0,0,4 5 6,3,0.353221851080103,0.17855608662951478,0,0,0,4 5 6,3,0.353221851080103,0.17855608662951478,0,0,0,8 4 5,3,0.3307906842498402,0.1589733653622859,0,0,0
10,10,500,40,10,20,1,19,13,19,14,10,19,14,11,11,11,8 9 1,3,0.36372887537225185,0.0788085980073859,0,0,0,8 9 1,3,0.36372887537225185,0.0788085980073859,0,0,0,8 9 3,3,0.3560220327224774,0.1381879512743924,0,0,0,8 9 3,3,0.3560220327224774,0.1381879512743924,0,0,0,8 9 3,3,0.3560220327224774,0.1381879512743924,0,0,0,8 9 1,3,0.36372887537225185,0.0788085980073859,0,0,0,8 1 9,3,0.36372887537225185,0.07880859800738592,0,0,0,8 4 5,3,0.3432722712534051,0.035570487605363924,0,0,0,8 4 5,3,0.3432722712534051,0.035570487605363924,0,0,0
10,10,500,40,10,20,1,15,18,13,14,15,12,12,19,16,17,1 9,2,0.2433591367173184,0.05735420317952077,0,0,0,1 9,2,0.2433591367173184,0.05735420317952077,0,0,0,1 7,2,0.25060207939512963,0.010907129100167307,0,0,0,1 7,2,0.25060207939512963,0.010907129100167307,0,0,0,1 7,2,0.25060207939512963,0.010907129100167307,0,0,0,1 7,2,0.25060207939512963,0.010907129100167307,0,0,0,1 7,2,0.25060207939512963,0.010907129100167307,0,0,0,1 7,2,0.25060207939512963,0.010907129100167307,0,0,0,1 7,2,0.25060207939512963,0.010907129100167307,0,0,0
10,10,500,40,10,20,1,18,10,15,10,14,11,15,12,17,18,2 3 6,3,0.34281620229397747,0.11436714979470637,0,0,0,2 3 6,3,0.34281620229397747,0.11436714979470637,0,0,0,8 6,2,0.2547002157776504,0.07907853638836335,0,0,0,8 6,2,0.2547002157776504,0.07907853638836335,0,0,0,8 6,2,0.2547002157776504,0.07907853638836335,0,0,0,8 6,2,0.2547002157776504,0.07907853638836335,0,0,0,8 6,2,0.2547002157776504,0.07907853638836335,0,0,0,8 6,2,0.2547002157776504,0.07907853638836335,0,0,0,8 6,2,0.2547002157776504,0.07907853638836335,0,0,0
10,10,500,40,10,20,1,10,12,14,18,12,12,10,18,13,13,1 6 7,3,0.3314330029134364,0.1314100652023905,0,0,0,1 6 7,3,0.3314330029134364,0.1314100652023905,0,0,0,1 6 7,3,0.3314330029134364,0.1314100652023905,0,0,0,8 9 1,3,0.34772926044520674,0.12375074143808074,0,0,0,8 9 1,3,0.34772926044520674,0.12375074143808074,0,0,0,8 9 1,3,0.34772926044520674,0.12375074143808074,0,0,0,8 7,2,0.23274360739643446,0.046279105409156175,0,0,0,8 7,2,0.23274360739643446,0.046279105409156175,0,0,0,4 6 7,3,0.318163627325753,0.1310761505273795,0,0,0
10,10,500,40,10,20,1,17,16,12,13,12,18,17,11,12,14,2 5,2,0.2347260821065614,0.03334008373971118,0,0,0,0 4 7,3,0.34631502408114073,0.12729183279666165,0,0,0,0 5,2,0.23913259227297046,0.06082963111432853,0,0,0,4 5,2,0.23937633121899693,0.04334865876961506,0,0,0,4 5,2,0.23937633121899693,0.04334865876961506,0,0,0,3 4 7,3,0.33226714147563724,0.08284307952246697,0,0,0,0 5,2,0.23913259227297046,0.06082963111432853,0,0,0,5 7,2,0.2300450239421776,0.043952531532347495,0,0,0,0 4 7,3,0.34631502408114073,0.12729183279666165,0,0,0
10,10,500,40,10,20,1,10,17,15,19,14,16,10,12,12,18,0 5 6,3,0.35736196352757277,0.1095881634421568,0,0,0,0 8 6,3,0.35478140937977076,0.14961448190120785,0,0,0,0 5 6,3,0.35736196352757277,0.1095881634421568,0,0,0,0 8 6,3,0.35478140937977076,0.14961448190120785,0,0,0,0 5 6,3,0.35736196352757277,0.1095881634421568,0,0,0,0 5 6,3,0.35736196352757277,0.1095881634421568,0,0,0,0 8 6,3,0.35478140937977076,0.14961448190120785,0,0,0,0 8 5,3,0.3506108618393383,0.08773367257633101,0,0,0,0 8 5,3,0.3506108618393383,0.08773367257633101,0,0,0
10,10,500,40,10,20,1,10,19,10,15,15,18,18,17,10,12,8 0 5,3,0.36269729047039406,0.12152897983820868,0,0,0,8 0 5,3,0.36269729047039406,0.12152897983820868,0,0,0,8 0 5,3,0.36269729047039406,0.12152897983820868,0,0,0,8 0 5,3,0.36269729047039406,0.12152897983820868,0,0,0,8 0 5,3,0.36269729047039406,0.12152897983820868,0,0,0,8 0 5,3,0.36269729047039406,0.12152897983820868,0,0,0,8 0 5,3,0.36269729047039406,0.12152897983820868,0,0,0,8 0 5,3,0.36269729047039406,0.12152897983820868,0,0,0,8 0 5,3,0.36269729047039406,0.12152897983820868,0,0,0
10,10,500,40,10,20,1,18,16,10,10,14,13,18,16,18,19,9 5,2,0.26815945718833073,0.03528871174809594,0,0,0,9 5,2,0.26815945718833073,0.03528871174809594,0,0,0,9 5,2,0.26815945718833073,0.03528871174809594,0,0,0,9 5,2,0.26815945718833073,0.03528871174809594,0,0,0,9 5,2,0.26815945718833073,0.03528871174809594,0,0,0,9 5,2,0.26815945718833073,0.03528871174809594,0,0,0,9 5,2,0.26815945718833073,0.03528871174809594,0,0,0,5 6,2,0.2368244972467502,0.06143004567520337,0,0,0,9 6,2,0.24130095410716776,0.005706430817465198,0,0,0
10,10,500,40,10,20,1,13,13,19,13,18,12,13,15,11,12,1 4,2,0.2513389286142775,0.04113567113694538,0,0,0,1 4,2,0.2513389286142775,0.04113567113694538,0,0,0,1 4,2,0.2513389286142775,0.04113567113694538,0,0,0,2 4,2,0.25078219067086294,0.05907140516364366,0,0,0,1 2,2,0.2456136372130525,0.0771886276133317,0,0,0,2 4,2,0.25078219067086294,0.05907140516364366,0,0,0,2 4,2,0.25078219067086294,0.05907140516364366,0,0,0,4 5,2,0.24270365608864847,0.08926941833255014,0,0,0,2 4,2,0.25078219067086294,0.05907140516364366,0,0,0
10,10,500,40,10,20,1,14,13,11,15,16,14,13,17,10,18,2 4 6,3,0.3489893640457261,0.13574414803941,0,0,0,1 2 6,3,0.3554267803606093,0.097335421745919,0,0,0,1 2 6,3,0.3554267803606093,0.097335421745919,0,0,0,8 2 7,3,0.34690481301531506,0.15088443495194137,0,0,0,8 2 7,3,0.34690481301531506,0.15088443495194137,0,0,0,8 2 7,3,0.34690481301531506,0.15088443495194137,0,0,0,8 2 7,3,0.34690481301531506,0.15088443495194137,0,0,0,8 1 7,3,0.3319122907909302,0.10485629852502276,0,0,0,1 2 5,3,0.337462948836871,0.11478092443759727,0,0,0
10,10,500,40,10,20,1,13,12,13,19,15,19,14,14,11,13,0 1 6,3,0.35969949216411484,0.033226723865287355,0,0,0,0 2 6,3,0.3579910028874189,0.09471980006039608,0,0,0,0 2 6,3,0.3579910028874189,0.09471980006039608,0,0,0,0 2 6,3,0.3579910028874189,0.09471980006039608,0,0,0,0 2 6,3,0.3579910028874189,0.09471980006039608,0,0,0,0 1 6,3,0.35969949216411484,0.033226723865287355,0,0,0,5 6,2,0.23774251187153495,0.04850466062677535,0,0,0,5 6,2,0.23774251187153495,0.04850466062677535,0,0,0,5 6,2,0.23774251187153495,0.04850466062677535,0,0,0
10,10,500,40,10,20,1,18,18,12,14,15,17,10,16,15,12,2 4 6,3,0.3294406862919817,0.10341501224543248,0,0,0,2 4 6,3,0.3294406862919817,0.10341501224543248,0,0,0,4 7,2,0.23524001506613043,0.05212692465631562,0,0,0,2 6 7,3,0.3258219173606747,0.14866719390638045,0,0,0,0 7,2,0.22619178862246056,0.08332129667943122,0,0,0,4 7,2,0.23524001506613043,0.05212692465631562,0,0,0,2 6 7,3,0.3258219173606747,0.14866719390638045,0,0,0,2 6 7,3,0.3258219173606747,0.14866719390638045,0,0,0,2 6 7,3,0.3258219173606747,0.14866719390638045,0,0,0
10,10,500,40,10,20,1,19,19,10,14,12,19,14,10,17,11,9 2 3,3,0.34994674584425817,0.17934643950750653,0,0,0,9 2 3,3,0.34994674584425817,0.17934643950750653,0,0,0,9 2 3,3,0.34994674584425817,0.17934643950750653,0,0,0,9 2 3,3,0.34994674584425817,0.17934643950750653,0,0,0,2 3 6,3,0.34838720182554583,0.09206806761344791,0,0,0,2 3 6,3,0.34838720182554583,0.09206806761344791,0,0,0,2 3 6,3,0.34838720182554583,0.09206806761344791,0,0,0,2 3 6,3,0.34838720182554583,0.09206806761344791,0,0,0,9 2 3,3,0.34994674584425817,0.17934643950750653,0,0,0
10,10,500,40,10,20,1,11,14,11,15,19,17,19,10,18,12,0 2 7,3,0.35896206472987413,0.15069657092253413,0,0,0,0 1 2,3,0.3726995036066597,0.15421691514522717,0,0,0,0 1 2,3,0.3726995036066597,0.15421691514522717,0,0,0,0 1 2,3,0.3726995036066597,0.15421691514522717,0,0,0,0 1 2,3,0.3726995036066597,0.15421691514522717,0,0,0,0 1 2,3,0.3726995036066597,0.15421691514522717,0,0,0,0 1 2,3,0.3726995036066597,0.15421691514522717,0,0,0,0 1 2,3,0.3726995036066597,0.15421691514522717,0,0,0,0 1 2,3,0.3726995036066597,0.15421691514522717,0,0,0
10,10,500,40,10,20,1,10,11,19,18,17,12,18,12,12,14,9 4,2,0.2580393711643605,0.031970984957528495,0,0,0,1 4 7,3,0.35983820110300885,0.1447256903211113,0,0,0,8 9 7,3,0.35326140552916635,0.06029497220753437,0,0,0,1 4 7,3,0.35983820110300885,0.1447256903211113,0,0,0,1 4 7,3,0.35983820110300885,0.1447256903211113,0,0,0,1 4 7,3,0.35983820110300885,0.1447256903211113,0,0,0,1 4 7,3,0.35983820110300885,0.1447256903211113,0,0,0,9 4,2,0.2580393711643605,0.031970984957528495,0,0,0,9 1 7,3,0.3672263724992386,0.15615617000054796,0,0,0
10,10,500,40,10,20,1,17,13,14,11,14,14,15,14,17,16,1 3 4,3,0.3339253220984721,0.12322292735048525,0,0,0,3 4 6,3,0.3277764731444408,0.08203488853999426,0,0,0,1 3 4,3,0.3339253220984721,0.12322292735048525,0,0,0,1 3 6,3,0.3273412255824932,0.04966314597920764,0,0,0,1 3 4,3,0.3339253220984721,0.12322292735048525,0,0,0,1 3 4,3,0.3339253220984721,0.12322292735048525,0,0,0,1 3 4,3,0.3339253220984721,0.12322292735048525,0,0,0,1 3 4,3,0.3339253220984721,0.12322292735048525,0,0,0,1 3 4,3,0.3339253220984721,0.12322292735048525,0,0,0
10,10,500,40,10,20,1,14,14,17,13,17,10,14,15,12,15,9 3 5,3,0.3913720416376023,0.15521446077910203,0,0,0,9 3 5,3,0.3913720416376023,0.15521446077910203,0,0,0,9 3 5,3,0.3913720416376023,0.15521446077910203,0,0,0,9 3 5,3,0.3913720416376023,0.15521446077910203,0,0,0,9 3 5,3,0.3913720416376023,0.15521446077910203,0,0,0,9 3 5,3,0.3913720416376023,0.15521446077910203,0,0,0,9 3 5,3,0.3913720416376023,0.15521446077910203,0,0,0,9 3 5,3,0.3913720416376023,0.15521446077910203,0,0,0,9 3 5,3,0.3913720416376023,0.15521446077910203,0,0,0
