P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_10_winners,k_10_num_winners,k_10_util,k_10_egal,k_10_nash,k_10_comp,k_11_winners,k_11_num_winners,k_11_util,k_11_egal,k_11_nash,k_11_comp,k_12_winners,k_12_num_winners,k_12_util,k_12_egal,k_12_nash,k_12_comp,k_13_winners,k_13_num_winners,k_13_util,k_13_egal,k_13_nash,k_13_comp,k_14_winners,k_14_num_winners,k_14_util,k_14_egal,k_14_nash,k_14_comp,k_15_winners,k_15_num_winners,k_15_util,k_15_egal,k_15_nash,k_15_comp,k_16_winners,k_16_num_winners,k_16_util,k_16_egal,k_16_nash,k_16_comp,k_17_winners,k_17_num_winners,k_17_util,k_17_egal,k_17_nash,k_17_comp,k_18_winners,k_18_num_winners,k_18_util,k_18_egal,k_18_nash,k_18_comp,k_19_winners,k_19_num_winners,k_19_util,k_19_egal,k_19_nash,k_19_comp,k_20_winners,k_20_num_winners,k_20_util,k_20_egal,k_20_nash,k_20_comp,k_21_winners,k_21_num_winners,k_21_util,k_21_egal,k_21_nash,k_21_comp,k_22_winners,k_22_num_winners,k_22_util,k_22_egal,k_22_nash,k_22_comp,k_23_winners,k_23_num_winners,k_23_util,k_23_egal,k_23_nash,k_23_comp,k_24_winners,k_24_num_winners,k_24_util,k_24_egal,k_24_nash,k_24_comp,k_25_winners,k_25_num_winners,k_25_util,k_25_egal,k_25_nash,k_25_comp,k_26_winners,k_26_num_winners,k_26_util,k_26_egal,k_26_nash,k_26_comp,k_27_winners,k_27_num_winners,k_27_util,k_27_egal,k_27_nash,k_27_comp,k_28_winners,k_28_num_winners,k_28_util,k_28_egal,k_28_nash,k_28_comp,k_29_winners,k_29_num_winners,k_29_util,k_29_egal,k_29_nash,k_29_comp,k_30_winners,k_30_num_winners,k_30_util,k_30_egal,k_30_nash,k_30_comp,k_31_winners,k_31_num_winners,k_31_util,k_31_egal,k_31_nash,k_31_comp,k_32_winners,k_32_num_winners,k_32_util,k_32_egal,k_32_nash,k_32_comp,k_33_winners,k_33_num_winners,k_33_util,k_33_egal,k_33_nash,k_33_comp,k_34_winners,k_34_num_winners,k_34_util,k_34_egal,k_34_nash,k_34_comp,k_35_winners,k_35_num_winners,k_35_util,k_35_egal,k_35_nash,k_35_comp,k_36_winners,k_36_num_winners,k_36_util,k_36_egal,k_36_nash,k_36_comp,k_37_winners,k_37_num_winners,k_37_util,k_37_egal,k_37_nash,k_37_comp,k_38_winners,k_38_num_winners,k_38_util,k_38_egal,k_38_nash,k_38_comp,k_39_winners,k_39_num_winners,k_39_util,k_39_egal,k_39_nash,k_39_comp
40,10,500,40,4,8,1,0,7,5,7,4,5,7,4,4,4,6,7,4,5,4,6,5,6,5,4,6,6,6,5,5,6,5,5,4,7,5,6,7,7,6,7,5,6,7,5,7,2 6 7 38 10 13 24,7,0.19990997973256056,0.10235592018855623,-1.617575748847316,0,2 34 38 6 9 13 24,7,0.20035784243350893,0.12761039784297767,-1.615067197035182,0,2 38 6 9 13 22 24,7,0.2003642163171629,0.11678698164553976,-1.6155739870558792,0,38 6 9 10 13 22 24,7,0.20018609073248858,0.1181637872567441,-1.6165788017409255,0,38 6 9 10 13 22 24,7,0.20018609073248858,0.1181637872567441,-1.6165788017409255,0,38 6 9 10 13 14 24,7,0.20112385914651576,0.12526531171209057,-1.6107738949521697,0,38 6 9 10 13 14 24,7,0.20112385914651576,0.12526531171209057,-1.6107738949521697,0,6 38 9 10 13 14 24,7,0.20112385914651576,0.12526531171209057,-1.6107738949521697,0,38 6 9 10 13 14 24,7,0.20112385914651576,0.12526531171209057,-1.6107738949521697,0,38 6 9 10 13 14 24,7,0.20112385914651576,0.12526531171209057,-1.6107738949521697,0,38 6 9 10 13 14 24,7,0.20112385914651576,0.12526531171209057,-1.6107738949521697,0,38 6 9 10 13 14 24,7,0.20112385914651576,0.12526531171209057,-1.6107738949521697,0,38 6 9 10 13 14 24,7,0.20112385914651576,0.12526531171209057,-1.6107738949521697,0,2 38 6 9 10 13 24,7,0.20055929167866152,0.09905925562197795,-1.6145588332218057,0,2 38 6 9 13 14 24,7,0.20130198473119007,0.11441504041545732,-1.6099439013726589,0,2 38 6 9 13 14 24,7,0.20130198473119007,0.11441504041545732,-1.6099439013726589,0,2 38 6 9 13 14 24,7,0.20130198473119007,0.11441504041545732,-1.6099439013726589,0,2 38 6 9 13 14 24,7,0.20130198473119007,0.11441504041545732,-1.6099439013726589,0,2 38 6 9 13 14 24,7,0.20130198473119007,0.11441504041545732,-1.6099439013726589,0,2 38 6 9 13 14 24,7,0.20130198473119007,0.11441504041545732,-1.6099439013726589,0,2 38 6 9 13 14 24,7,0.20130198473119007,0.11441504041545732,-1.6099439013726589,0,38 6 7 9 13 14 22 24,8,0.22891857939223798,0.15412487697877025,-1.4805477149283306,0,2 38 6 9 13 14 24,7,0.20130198473119007,0.11441504041545732,-1.6099439013726589,0,2 38 6 9 13 14 24,7,0.20130198473119007,0.11441504041545732,-1.6099439013726589,0,2 38 6 9 13 14 24,7,0.20130198473119007,0.11441504041545732,-1.6099439013726589,0,2 38 6 7 9 13 14 27,8,0.2272612619396695,0.14390554342509265,-1.4876080012912456,0,2 38 6 7 9 13 14 27,8,0.2272612619396695,0.14390554342509265,-1.4876080012912456,0,6 38 7 9 13 14 22 24,8,0.22891857939223798,0.15412487697877025,-1.4805477149283306,0,38 6 7 9 13 14 22 24,8,0.22891857939223798,0.15412487697877025,-1.4805477149283306,0,6 7 38 9 10 13 14 27,8,0.2270831363549952,0.13914045020483976,-1.4883074484615688,0,6 7 38 9 10 13 14 27,8,0.2270831363549952,0.13914045020483976,-1.4883074484615688,0,6 9 10 13 14 24 28,7,0.19978451537190123,0.12753359624267877,-1.61757372446381,0,6 38 9 10 13 14 24,7,0.20112385914651576,0.12526531171209057,-1.6107738949521697,0,38 6 9 10 13 14 28,7,0.19945608021926234,0.12448050279530816,-1.6189790722876023,0,38 6 9 10 13 14 24,7,0.20112385914651576,0.12526531171209057,-1.6107738949521697,0,34 38 6 9 13 14 24,7,0.20092240990136323,0.1440929864852738,-1.6114617504361994,0,38 6 9 13 14 24 28,7,0.20033945312174614,0.12955321584540538,-1.6146196360646576,0,38 6 7 9 13 14 27 28,8,0.22629873033022554,0.1401069647299184,-1.4917577069223484,0,34 6 38 7 9 13 14 27,8,0.22688168710984263,0.16010315656507293,-1.4888496766769819,0
40,10,500,40,4,8,1,0,7,5,6,6,6,4,5,5,4,5,7,4,6,5,6,5,6,6,7,5,6,6,6,4,4,6,6,7,6,6,4,6,5,6,7,5,7,5,5,4,1 4 38 11 17 19 27,7,0.20155924390246496,0.1245004810131312,-1.6090701446256253,0,1 4 38 6 11 19 27,7,0.20156048300776194,0.1256473588731971,-1.6083947300061996,0,1 4 38 6 11 19 27,7,0.20156048300776194,0.1256473588731971,-1.6083947300061996,0,1 4 38 11 17 19 27,7,0.20155924390246496,0.1245004810131312,-1.6090701446256253,0,4 38 6 11 17 19 27,7,0.20201650866928064,0.12681944462185546,-1.6061315148910926,0,2 4 6 38 11 17 19,7,0.20231123767831705,0.14052252816377683,-1.6046382603483598,0,2 4 6 38 11 17 19,7,0.20231123767831705,0.14052252816377683,-1.6046382603483598,0,2 4 6 38 11 17 19,7,0.20231123767831705,0.14052252816377683,-1.6046382603483598,0,2 4 6 38 11 17 19,7,0.20231123767831705,0.14052252816377683,-1.6046382603483598,0,4 38 6 11 17 19 27,7,0.20201650866928064,0.12681944462185546,-1.6061315148910926,0,1 2 4 38 6 8 11 19,8,0.22913474506746576,0.14800913219865872,-1.4792299532660285,0,1 2 4 38 6 8 11 19,8,0.22913474506746576,0.14800913219865872,-1.4792299532660285,0,1 2 4 38 6 8 11 19,8,0.22913474506746576,0.14800913219865872,-1.4792299532660285,0,1 2 4 38 6 8 11 19,8,0.22913474506746576,0.14800913219865872,-1.4792299532660285,0,1 2 4 6 38 8 11 19,8,0.22913474506746576,0.14800913219865872,-1.4792299532660285,0,1 2 4 6 11 17 19,7,0.20212963062944175,0.13987330515016072,-1.60562378906278,0,2 4 6 38 11 17 19,7,0.20231123767831705,0.14052252816377683,-1.6046382603483598,0,1 2 4 6 38 8 11 19,8,0.22913474506746576,0.14800913219865872,-1.4792299532660285,0,1 2 4 6 38 8 11 19,8,0.22913474506746576,0.14800913219865872,-1.4792299532660285,0,1 2 4 6 38 8 11 19,8,0.22913474506746576,0.14800913219865872,-1.4792299532660285,0,1 2 4 6 38 8 11 19,8,0.22913474506746576,0.14800913219865872,-1.4792299532660285,0,1 2 4 38 11 19 27,7,0.2012126684796268,0.12995220187241768,-1.6108574452732223,0,1 2 4 38 6 8 11 19,8,0.22913474506746576,0.14800913219865872,-1.4792299532660285,0,1 2 4 38 11 17 19,7,0.2018539729115014,0.14116405763432402,-1.6075849780174167,0,2 4 6 11 17 19 27,7,0.20194435185908588,0.1338621757652043,-1.6064795391351372,0,2 4 6 11 17 19 27,7,0.20194435185908588,0.1338621757652043,-1.6064795391351372,0,2 4 6 11 17 19 27,7,0.20194435185908588,0.1338621757652043,-1.6064795391351372,0,2 4 38 6 11 17 19,7,0.20231123767831702,0.14052252816377683,-1.6046382603483598,0,2 4 6 38 11 17 19,7,0.20231123767831705,0.14052252816377683,-1.6046382603483598,0,2 4 6 9 11 17 19,7,0.20162876101018823,0.13601235002486653,-1.6083405488479197,0,2 4 38 11 17 19 27,7,0.20166869414114552,0.12325745314980019,-1.6082987154017636,0,2 4 6 11 17 19 27,7,0.20194435185908588,0.1338621757652043,-1.6064795391351372,0,2 4 38 11 17 19 27,7,0.20166869414114552,0.12325745314980019,-1.6082987154017636,0,2 4 38 11 17 19 27,7,0.20166869414114552,0.12325745314980019,-1.6082987154017636,0,4 38 6 11 17 19 27,7,0.20201650866928064,0.12681944462185546,-1.6061315148910926,0,2 4 38 11 17 27 30,7,0.1989417550798591,0.11979950597125169,-1.622511090459637,0,2 4 38 6 11 17 27,7,0.2011928434902467,0.12834618523777078,-1.6104880359818547,0,2 4 38 6 11 16 17,7,0.19937923095818405,0.13291124938066823,-1.6193882177973506,0,1 4 38 11 16 17 19,7,0.19974563137040238,0.12464628840575939,-1.6183657309968231,0
40,10,500,40,4,8,1,0,5,5,6,5,5,5,6,7,6,6,5,7,6,7,4,7,6,6,5,7,4,4,7,5,7,7,6,4,7,4,5,4,7,5,5,6,6,6,5,7,34 35 37 11 18 28 31,7,0.19510632375655845,0.11077464701638529,-1.640963163746064,0,34 37 38 11 25 28,6,0.16999021685386365,0.1022828971991705,-1.7803070687900373,0,34 37 38 11 18 28 30,7,0.19813685857282462,0.1276447868214552,-1.6251361259534105,0,34 37 38 8 11 28 31,7,0.1960772112384514,0.11512093810288486,-1.6357380902208047,0,34 37 38 11 25 28,6,0.16999021685386365,0.1022828971991705,-1.7803070687900373,0,34 37 38 8 11 28 31,7,0.1960772112384514,0.11512093810288486,-1.6357380902208047,0,34 37 8 11 25 28,6,0.17045580075446523,0.10905684780526795,-1.7771344660049757,0,34 37 38 8 11 28 31,7,0.1960772112384514,0.11512093810288486,-1.6357380902208047,0,34 37 8 11 25 28,6,0.17045580075446523,0.10905684780526795,-1.7771344660049757,0,34 37 38 8 11 28 31,7,0.1960772112384514,0.11512093810288486,-1.6357380902208047,0,34 37 38 8 11 28 31,7,0.1960772112384514,0.11512093810288486,-1.6357380902208047,0,34 37 8 11 25 28,6,0.17045580075446523,0.10905684780526795,-1.7771344660049757,0,34 37 8 11 28 30 31,7,0.19612203768625394,0.13465415342322817,-1.6357661436011386,0,34 37 8 11 28 30 31,7,0.19612203768625394,0.13465415342322817,-1.6357661436011386,0,34 37 8 11 18 28 31,7,0.19664469805314297,0.10908598303558119,-1.6324956292904809,0,34 37 8 11 18 28 31,7,0.19664469805314297,0.10908598303558119,-1.6324956292904809,0,34 37 8 11 28 30 31,7,0.19612203768625394,0.13465415342322817,-1.6357661436011386,0,33 34 8 11 18 28 30,7,0.19731585199315543,0.13581016674687005,-1.6295380368811412,0,34 37 8 11 18 28 31,7,0.19664469805314297,0.10908598303558119,-1.6324956292904809,0,1 34 37 8 11 18 30,7,0.1976157990480013,0.13464085558935893,-1.6278613486525237,0,33 34 37 8 11 18 30,7,0.1973371646981588,0.1326018453190667,-1.6297614182184956,0,33 34 37 8 11 18 30,7,0.1973371646981588,0.1326018453190667,-1.6297614182184956,0,33 34 37 8 11 18 30,7,0.1973371646981588,0.1326018453190667,-1.6297614182184956,0,33 34 37 8 11 18 30,7,0.1973371646981588,0.1326018453190667,-1.6297614182184956,0,33 34 37 8 11 18 30,7,0.1973371646981588,0.1326018453190667,-1.6297614182184956,0,33 34 37 8 11 18 30,7,0.1973371646981588,0.1326018453190667,-1.6297614182184956,0,34 37 38 8 11 18 30,7,0.19814348505375604,0.12830383663879577,-1.6251268167013295,0,34 37 38 11 18 25 30,7,0.1977274846160819,0.1236081963642523,-1.6276816141701254,0,34 37 11 18 25 28,6,0.17055770366855522,0.09462689081580616,-1.7769302763039232,0,34 38 11 18 25 28 31,7,0.19574842749079527,0.09881203421787628,-1.6385999761835661,0,34 38 8 11 25 28,6,0.16997553062979165,0.09529599625397106,-1.7807568791537833,0,33 34 8 11 18 28 30,7,0.19731585199315543,0.13581016674687005,-1.6295380368811412,0,1 34 8 11 18 25 30,7,0.1971851123862552,0.1184497090390995,-1.6304274136463364,0,34 37 38 8 11 18 30,7,0.19814348505375604,0.12830383663879577,-1.6251268167013295,0,34 37 8 11 18 25 31,7,0.19623532409640027,0.11622951073361011,-1.6351857763401072,0,34 38 11 18 25 28 31,7,0.19574842749079527,0.09881203421787628,-1.6385999761835661,0,0 1 34 38 8 11 25,7,0.19555710034657386,0.117828772965797,-1.6399455873105544,0,0 1 34 38 11 16 18,7,0.19455922949499488,0.11868119294491852,-1.6446577122711838,0,0 1 34 8 11 18 25,7,0.19612458716126543,0.11612158978503279,-1.6367321068159728,0
40,10,500,40,4,8,1,0,6,7,5,4,5,4,5,5,5,7,4,5,7,6,7,6,4,7,5,5,7,7,4,6,7,6,6,5,5,5,4,6,4,5,4,7,6,7,7,4,33 4 37 15 17 27 30,7,0.19590431952835666,0.12688292046962266,-1.637604473751443,0,33 4 37 15 17 27 30,7,0.19590431952835666,0.12688292046962266,-1.637604473751443,0,33 4 37 15 17 27 30,7,0.19590431952835666,0.12688292046962266,-1.637604473751443,0,4 37 13 15 17 27 30,7,0.19463865573963585,0.1298882846948685,-1.6438791714373187,0,33 4 37 15 17 27 30,7,0.19590431952835666,0.12688292046962266,-1.637604473751443,0,33 2 4 37 15 17 27,7,0.19517618637281295,0.1250876583598506,-1.6411120545646345,0,33 2 4 37 15 17 27,7,0.19517618637281295,0.1250876583598506,-1.6411120545646345,0,33 2 4 37 15 17 27,7,0.19517618637281295,0.1250876583598506,-1.6411120545646345,0,33 2 4 37 15 17 27,7,0.19517618637281295,0.1250876583598506,-1.6411120545646345,0,33 2 4 37 15 17 27,7,0.19517618637281295,0.1250876583598506,-1.6411120545646345,0,33 4 37 15 17 27 28,7,0.195737241857904,0.12584488577480857,-1.637673851944081,0,4 37 9 15 17 27,6,0.16883716164965534,0.1004908406968495,-1.787074902576871,0,33 4 37 15 17 27 28,7,0.195737241857904,0.12584488577480857,-1.637673851944081,0,33 4 37 15 17 27 28,7,0.195737241857904,0.12584488577480857,-1.637673851944081,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 37 9 15 17 27,6,0.16939943680841318,0.09824552144976413,-1.784236232417089,0,33 36 9 15 17 27 30,7,0.19287625962448146,0.11496307613446527,-1.6527624429360015,0,0 9 14 15 17 27,6,0.1651598547258847,0.10812218737913232,-1.8095695303871264,0,33 36 39 14 15 17 28,7,0.1893824050497739,0.09911364688873994,-1.6718481457607484,0
40,10,500,40,4,8,1,0,7,4,5,6,5,6,4,4,7,6,7,4,4,7,7,5,4,5,4,4,6,7,7,4,6,7,4,4,4,4,5,4,5,4,4,5,7,5,4,5,1 35 3 37 6 15 21 31,8,0.22663026748903728,0.16539535567909544,-1.489962318422961,0,1 35 37 6 9 15 21 31,8,0.22933410357106943,0.16746518799551685,-1.4781685982675645,0,1 35 37 6 9 15 21 31,8,0.22933410357106943,0.16746518799551685,-1.4781685982675645,0,1 35 37 6 9 15 21 31,8,0.22933410357106943,0.16746518799551685,-1.4781685982675645,0,1 35 37 6 7 9 21 31,8,0.22871591710532319,0.1642522183051085,-1.481083488458568,0,1 35 37 6 9 15 21 31,8,0.22933410357106943,0.16746518799551685,-1.4781685982675645,0,1 35 37 6 9 15 21 31,8,0.22933410357106943,0.16746518799551685,-1.4781685982675645,0,1 35 37 6 9 15 21 31,8,0.22933410357106943,0.16746518799551685,-1.4781685982675645,0,1 35 37 6 9 15 21 31,8,0.22933410357106943,0.16746518799551685,-1.4781685982675645,0,1 35 37 6 9 15 21 31,8,0.22933410357106943,0.16746518799551685,-1.4781685982675645,0,1 35 37 6 9 15 21 31,8,0.22933410357106943,0.16746518799551685,-1.4781685982675645,0,1 34 35 37 6 9 21 31,8,0.2287039055851434,0.15656711420925312,-1.4811100900807992,0,1 35 37 6 9 15 21 31,8,0.22933410357106943,0.16746518799551685,-1.4781685982675645,0,1 35 37 6 9 17 21 31,8,0.22891724155023918,0.16875135456121704,-1.4800819241573382,0,1 35 37 6 9 17 21 31,8,0.22891724155023918,0.16875135456121704,-1.4800819241573382,0,1 35 37 6 9 17 21 31,8,0.22891724155023918,0.16875135456121704,-1.4800819241573382,0,1 35 37 6 9 17 21 31,8,0.22891724155023918,0.16875135456121704,-1.4800819241573382,0,1 35 37 6 9 17 21 31,8,0.22891724155023918,0.16875135456121704,-1.4800819241573382,0,1 35 37 6 9 17 21 31,8,0.22891724155023918,0.16875135456121704,-1.4800819241573382,0,1 35 37 6 9 17 21 31,8,0.22891724155023918,0.16875135456121704,-1.4800819241573382,0,1 35 37 6 9 17 21 31,8,0.22891724155023918,0.16875135456121704,-1.4800819241573382,0,1 35 37 6 9 17 21 31,8,0.22891724155023918,0.16875135456121704,-1.4800819241573382,0,1 35 37 6 9 17 21 31,8,0.22891724155023918,0.16875135456121704,-1.4800819241573382,0,1 35 37 6 9 21 23 31,8,0.22918521619289925,0.1669862899358318,-1.4790972366679367,0,1 35 37 6 9 15 21 31,8,0.22933410357106943,0.16746518799551685,-1.4781685982675645,0,1 35 37 6 9 17 21 31,8,0.22891724155023918,0.16875135456121704,-1.4800819241573382,0,1 35 37 6 9 21 23 31,8,0.22918521619289925,0.1669862899358318,-1.4790972366679367,0,1 35 37 6 9 17 21 31,8,0.22891724155023918,0.16875135456121704,-1.4800819241573382,0,1 35 37 6 9 21 30 31,8,0.2286251621323167,0.15785842624625296,-1.481559968460689,0,1 35 37 6 9 21 30 31,8,0.2286251621323167,0.15785842624625296,-1.481559968460689,0,1 35 37 6 9 21 30 31,8,0.2286251621323167,0.15785842624625296,-1.481559968460689,0,1 35 37 6 9 21 30 31,8,0.2286251621323167,0.15785842624625296,-1.481559968460689,0,1 35 37 6 9 15 21 31,8,0.22933410357106943,0.16746518799551685,-1.4781685982675645,0,1 37 6 9 21 25 31,7,0.20094537368690915,0.12813002380258579,-1.611636481182822,0,1 37 6 9 21 25 31,7,0.20094537368690915,0.12813002380258579,-1.611636481182822,0,1 35 37 6 9 17 21 31,8,0.22891724155023918,0.16875135456121704,-1.4800819241573382,0,1 35 37 6 9 15 21 31,8,0.22933410357106943,0.16746518799551685,-1.4781685982675645,0,1 35 37 6 8 9 15 31,8,0.22676570430332785,0.16195196399870246,-1.4896699278883112,0,1 37 6 8 9 21 31,7,0.20097188958239848,0.14019836418415857,-1.6108382906407523,0
40,10,500,40,4,8,1,0,4,5,6,4,4,5,6,7,7,6,5,4,6,5,7,6,7,7,6,4,5,5,6,4,5,7,4,4,6,7,7,4,7,7,7,7,5,5,6,7,3 16 17 22 25 30,6,0.17550405733868846,0.10839271926512245,-1.7481321078264858,0,3 16 17 22 25 30,6,0.17550405733868846,0.10839271926512245,-1.7481321078264858,0,3 10 15 16 22 23 25,7,0.2017981353828117,0.1283211408401712,-1.6068808231359626,0,3 15 16 22 25 30,6,0.17550291763219963,0.10004118198331374,-1.7482976933799645,0,3 15 16 22 25 30,6,0.17550291763219963,0.10004118198331374,-1.7482976933799645,0,3 16 20 22 23 25 30,7,0.20300587493550132,0.13847200949822458,-1.6006580615953967,0,3 16 17 22 25 30,6,0.17550405733868846,0.10839271926512245,-1.7481321078264858,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 15 16 25 30,6,0.17501028173023825,0.10822561607100713,-1.7500932947362,0,3 12 15 16 25 30,6,0.17501028173023825,0.10822561607100713,-1.7500932947362,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 15 16 25 30,6,0.17501028173023825,0.10822561607100713,-1.7500932947362,0,3 5 12 16 23 25 30,7,0.2027530982185606,0.13309387784956772,-1.6015566814560884,0,3 12 16 17 25 30,6,0.17501142143672713,0.10825752841129582,-1.7501130743097617,0,3 12 16 17 25 30,6,0.17501142143672713,0.10825752841129582,-1.7501130743097617,0,3 12 16 17 25 30,6,0.17501142143672713,0.10825752841129582,-1.7501130743097617,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 16 22 25 30,6,0.17601995436461026,0.11720380418471626,-1.744988190231424,0,3 12 15 16 22 23 25,7,0.20328596864880288,0.13211267041430613,-1.599606705623206,0,12 15 16 23 25 30,6,0.173822078711178,0.11264716299158054,-1.7569338384264201,0,12 15 16 23 25 30,6,0.173822078711178,0.11264716299158054,-1.7569338384264201,0,12 15 16 23 25 30,6,0.173822078711178,0.11264716299158054,-1.7569338384264201,0,3 5 15 16 22 23 30,7,0.2016832556585388,0.13407933416432757,-1.6076953321785104,0,0 36 15 16 22 23 25,7,0.1980145565090843,0.12041780566114353,-1.6270427062523567,0
