P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp
10,10,500,40,7,11,1,4.724137931034483,8,8,10,7,8,10,7,8,7,8,0 1 3 4 7,5,0.5242279181223062,0.3015823699387707,-0.6596505546165661,20.93,0 1 3 4 6,5,0.5325882352130733,0.27179402359340005,-0.6428411325012324,22.088,0 1 3 4 6,5,0.5325882352130733,0.27179402359340005,-0.6428411325012324,22.088,0 1 3 4 6,5,0.5325882352130733,0.27179402359340005,-0.6428411325012324,22.088,0 1 3 4 6,5,0.5325882352130733,0.27179402359340005,-0.6428411325012324,22.088,0 1 3 4 6,5,0.5325882352130733,0.27179402359340005,-0.6428411325012324,22.088,0 1 3 4 6,5,0.5325882352130733,0.27179402359340005,-0.6428411325012324,22.088,0 1 3 4 6,5,0.5325882352130733,0.27179402359340005,-0.6428411325012324,22.088,0 1 3 4 6,5,0.5325882352130733,0.27179402359340005,-0.6428411325012324,22.088
10,10,500,40,7,11,1,4.98744769874477,8,7,8,7,9,8,9,7,7,7,1 3 6 7 8,5,0.5640606844990391,0.2860545011573848,-0.5828797974294726,21.874,1 3 5 7 8,5,0.5685159845804336,0.31440203823561297,-0.5746899980455163,21.78,1 3 5 7 8,5,0.5685159845804336,0.31440203823561297,-0.5746899980455163,21.78,1 3 5 7 8,5,0.5685159845804336,0.31440203823561297,-0.5746899980455163,21.78,1 3 5 7 8,5,0.5685159845804336,0.31440203823561297,-0.5746899980455163,21.78,1 3 5 7 8,5,0.5685159845804336,0.31440203823561297,-0.5746899980455163,21.78,1 3 5 7 8,5,0.5685159845804336,0.31440203823561297,-0.5746899980455163,21.78,1 3 5 7 8,5,0.5685159845804336,0.31440203823561297,-0.5746899980455163,21.78,1 3 5 7 8,5,0.5685159845804336,0.31440203823561297,-0.5746899980455163,21.78
10,10,500,40,7,11,1,4.325153374233129,9,7,10,9,7,8,10,8,7,9,1 4 5 7 9,5,0.5653009292780821,0.30054005457937927,-0.5811422756037374,25.44,1 4 5 7 9,5,0.5653009292780821,0.30054005457937927,-0.5811422756037374,25.44,1 4 5 7 9,5,0.5653009292780821,0.30054005457937927,-0.5811422756037374,25.44,1 4 5 7 9,5,0.5653009292780821,0.30054005457937927,-0.5811422756037374,25.44,1 4 5 7 9,5,0.5653009292780821,0.30054005457937927,-0.5811422756037374,25.44,1 4 5 7 9,5,0.5653009292780821,0.30054005457937927,-0.5811422756037374,25.44,1 4 5 7 9,5,0.5653009292780821,0.30054005457937927,-0.5811422756037374,25.44,1 4 5 7 9,5,0.5653009292780821,0.30054005457937927,-0.5811422756037374,25.44,1 4 5 7 9,5,0.5653009292780821,0.30054005457937927,-0.5811422756037374,25.44
10,10,500,40,7,11,1,4.795918367346939,7,7,8,9,7,7,9,9,7,10,0 4 5 6 9,5,0.567198531651688,0.323314733811124,-0.578285469059573,23.796,0 4 5 6 9,5,0.567198531651688,0.323314733811124,-0.578285469059573,23.796,0 4 5 6 9,5,0.567198531651688,0.323314733811124,-0.578285469059573,23.796,0 4 5 6 9,5,0.567198531651688,0.323314733811124,-0.578285469059573,23.796,0 4 5 6 9,5,0.567198531651688,0.323314733811124,-0.578285469059573,23.796,0 4 5 6 9,5,0.567198531651688,0.323314733811124,-0.578285469059573,23.796,0 4 5 6 9,5,0.567198531651688,0.323314733811124,-0.578285469059573,23.796,0 4 5 6 9,5,0.567198531651688,0.323314733811124,-0.578285469059573,23.796,0 4 5 6 9,5,0.567198531651688,0.323314733811124,-0.578285469059573,23.796
10,10,500,40,7,11,1,4.4431137724550895,8,8,7,8,7,9,7,9,10,10,8 3 4 7,4,0.45249587898056043,0.22790617712043368,-0.8109265755541347,17.954,8 3 4 7,4,0.45249587898056043,0.22790617712043368,-0.8109265755541347,17.954,8 3 4 7,4,0.45249587898056043,0.22790617712043368,-0.8109265755541347,17.954,8 3 4 7,4,0.45249587898056043,0.22790617712043368,-0.8109265755541347,17.954,8 3 4 7,4,0.45249587898056043,0.22790617712043368,-0.8109265755541347,17.954,8 3 4 7,4,0.45249587898056043,0.22790617712043368,-0.8109265755541347,17.954,8 3 4 7,4,0.45249587898056043,0.22790617712043368,-0.8109265755541347,17.954,8 9 3 7,4,0.4486081756630354,0.2368339712761175,-0.8183859682415374,15.26,8 9 3 7,4,0.4486081756630354,0.2368339712761175,-0.8183859682415374,15.26
10,10,500,40,7,11,1,4.0,10,7,10,10,9,7,10,10,10,9,0 9 1 7,4,0.46405730603745043,0.2234073681834075,-0.7821524634916268,18.724,0 9 1 7,4,0.46405730603745043,0.2234073681834075,-0.7821524634916268,18.724,0 9 1 7,4,0.46405730603745043,0.2234073681834075,-0.7821524634916268,18.724,0 1 9 7,4,0.46405730603745043,0.2234073681834075,-0.7821524634916268,18.724,0 1 8 7,4,0.4608179395031281,0.18138654711335975,-0.7920758522818414,19.054,0 1 8 7,4,0.4608179395031281,0.18138654711335975,-0.7920758522818414,19.054,0 1 9 7,4,0.46405730603745043,0.2234073681834075,-0.7821524634916268,18.724,8 9 1 7,4,0.4606757237493129,0.13848466136199233,-0.7923282641068592,18.644,0 9 8 7,4,0.46177814402656947,0.22606632662645199,-0.7886328241574577,19.99
10,10,500,40,7,11,1,4.4733727810650885,9,7,10,7,9,8,10,9,7,7,1 2 3 5 9,5,0.5561312047445941,0.27770390542398427,-0.5991208273891857,23.312,9 2 3 6,4,0.4520792072854375,0.19267414558688578,-0.8120180141871326,17.516,1 2 3 5 9,5,0.5561312047445941,0.27770390542398427,-0.5991208273891857,23.312,1 2 3 5 9,5,0.5561312047445941,0.27770390542398427,-0.5991208273891857,23.312,1 2 3 5 9,5,0.5561312047445941,0.27770390542398427,-0.5991208273891857,23.312,9 2 3 6,4,0.4520792072854375,0.19267414558688578,-0.8120180141871326,17.516,1 2 3 5 9,5,0.5561312047445941,0.27770390542398427,-0.5991208273891857,23.312,1 2 3 5 9,5,0.5561312047445941,0.27770390542398427,-0.5991208273891857,23.312,1 2 3 5 9,5,0.5561312047445941,0.27770390542398427,-0.5991208273891857,23.312
10,10,500,40,7,11,1,4.787564766839378,7,9,8,7,7,7,8,9,10,8,0 1 2 3 5,5,0.5775390670969834,0.2790944775478288,-0.5604428862200452,24.116,0 1 2 3 5,5,0.5775390670969834,0.2790944775478288,-0.5604428862200452,24.116,0 1 2 3 5,5,0.5775390670969834,0.2790944775478288,-0.5604428862200452,24.116,0 1 2 3 5,5,0.5775390670969834,0.2790944775478288,-0.5604428862200452,24.116,0 1 2 3 5,5,0.5775390670969834,0.2790944775478288,-0.5604428862200452,24.116,0 1 2 3 5,5,0.5775390670969834,0.2790944775478288,-0.5604428862200452,24.116,0 1 2 3 5,5,0.5775390670969834,0.2790944775478288,-0.5604428862200452,24.116,0 1 2 3 5,5,0.5775390670969834,0.2790944775478288,-0.5604428862200452,24.116,0 1 2 3 5,5,0.5775390670969834,0.2790944775478288,-0.5604428862200452,24.116
10,10,500,40,7,11,1,4.233532934131737,10,10,10,9,7,8,8,7,7,9,8 1 2 9,4,0.46873640072263667,0.20261118389448768,-0.773298065538628,17.55,8 1 2 9,4,0.46873640072263667,0.20261118389448768,-0.773298065538628,17.55,8 1 2 7,4,0.46233564508058633,0.18682601701592905,-0.787668471928712,18.328,8 1 2 9,4,0.46873640072263667,0.20261118389448768,-0.773298065538628,17.55,8 1 2 9,4,0.46873640072263667,0.20261118389448768,-0.773298065538628,17.55,8 1 2 9,4,0.46873640072263667,0.20261118389448768,-0.773298065538628,17.55,8 1 2 9,4,0.46873640072263667,0.20261118389448768,-0.773298065538628,17.55,8 1 2 9,4,0.46873640072263667,0.20261118389448768,-0.773298065538628,17.55,8 1 2 9,4,0.46873640072263667,0.20261118389448768,-0.773298065538628,17.55
10,10,500,40,7,11,1,4.589595375722543,7,9,7,10,9,9,8,7,9,7,8 1 2 5,4,0.45133832516364525,0.1910019727444259,-0.8134239542411535,18.614,8 1 5 6,4,0.4550237790882193,0.1949911399332711,-0.802986392017907,18.792,8 1 5 6,4,0.4550237790882193,0.1949911399332711,-0.802986392017907,18.792,8 1 5 6,4,0.4550237790882193,0.1949911399332711,-0.802986392017907,18.792,8 1 5 6,4,0.4550237790882193,0.1949911399332711,-0.802986392017907,18.792,8 1 5 6,4,0.4550237790882193,0.1949911399332711,-0.802986392017907,18.792,8 1 5 6,4,0.4550237790882193,0.1949911399332711,-0.802986392017907,18.792,8 1 5 6,4,0.4550237790882193,0.1949911399332711,-0.802986392017907,18.792,0 2 5 6 8,5,0.5507737270414589,0.30175646730998784,-0.6091547980356954,23.726
10,10,500,40,7,11,1,4.173410404624278,7,7,8,9,10,7,10,10,10,8,8 0 3 7,4,0.4435771649289494,0.2058116903465375,-0.8310671434771412,17.04,0 8 3 7,4,0.4435771649289494,0.2058116903465375,-0.8310671434771412,17.04,8 0 3 7,4,0.4435771649289494,0.2058116903465375,-0.8310671434771412,17.04,0 8 3 7,4,0.4435771649289494,0.2058116903465375,-0.8310671434771412,17.04,0 8 3 7,4,0.4435771649289494,0.2058116903465375,-0.8310671434771412,17.04,0 8 3 7,4,0.4435771649289494,0.2058116903465375,-0.8310671434771412,17.04,0 8 3 7,4,0.4435771649289494,0.2058116903465375,-0.8310671434771412,17.04,0 3 6 7,4,0.4428867039652975,0.2098356537896716,-0.833307675773637,16.8,0 3 6 7,4,0.4428867039652975,0.2098356537896716,-0.833307675773637,16.8
10,10,500,40,7,11,1,4.004854368932039,8,10,8,10,8,9,10,9,8,8,8 3 4 7,4,0.45791670345777075,0.19768758064540765,-0.799658734264663,17.232,8 3 4 7,4,0.45791670345777075,0.19768758064540765,-0.799658734264663,17.232,8 3 4 7,4,0.45791670345777075,0.19768758064540765,-0.799658734264663,17.232,8 3 4 7,4,0.45791670345777075,0.19768758064540765,-0.799658734264663,17.232,8 3 4 7,4,0.45791670345777075,0.19768758064540765,-0.799658734264663,17.232,8 3 4 7,4,0.45791670345777075,0.19768758064540765,-0.799658734264663,17.232,8 3 4 7,4,0.45791670345777075,0.19768758064540765,-0.799658734264663,17.232,8 3 4 7,4,0.45791670345777075,0.19768758064540765,-0.799658734264663,17.232,8 3 4 7,4,0.45791670345777075,0.19768758064540765,-0.799658734264663,17.232
10,10,500,40,7,11,1,4.325153374233129,9,9,7,7,10,9,8,10,7,8,0 2 3 4 8,5,0.568842758235039,0.2940265863521359,-0.5748376624943305,24.614,0 2 3 4 8,5,0.568842758235039,0.2940265863521359,-0.5748376624943305,24.614,0 2 3 5 8,5,0.5656409152087966,0.3000683869425151,-0.579691419134522,26.128,0 2 3 4 8,5,0.568842758235039,0.2940265863521359,-0.5748376624943305,24.614,0 2 3 4 8,5,0.568842758235039,0.2940265863521359,-0.5748376624943305,24.614,0 3 4 5,4,0.476887732440323,0.2179761384770418,-0.7545292935967798,19.476,0 3 4 5,4,0.476887732440323,0.2179761384770418,-0.7545292935967798,19.476,0 3 4 5,4,0.476887732440323,0.2179761384770418,-0.7545292935967798,19.476,0 2 3 4 8,5,0.568842758235039,0.2940265863521359,-0.5748376624943305,24.614
10,10,500,40,7,11,1,4.325153374233129,7,10,7,10,9,9,9,8,8,7,0 2 3 4 9,5,0.5500162329223146,0.2539273999918454,-0.6111294950990142,23.83,0 2 3 4 9,5,0.5500162329223146,0.2539273999918454,-0.6111294950990142,23.83,0 2 3 4 9,5,0.5500162329223146,0.2539273999918454,-0.6111294950990142,23.83,0 2 3 4 9,5,0.5500162329223146,0.2539273999918454,-0.6111294950990142,23.83,0 2 3 4 9,5,0.5500162329223146,0.2539273999918454,-0.6111294950990142,23.83,0 2 3 4 9,5,0.5500162329223146,0.2539273999918454,-0.6111294950990142,23.83,0 2 3 4 9,5,0.5500162329223146,0.2539273999918454,-0.6111294950990142,23.83,0 2 3 4 9,5,0.5500162329223146,0.2539273999918454,-0.6111294950990142,23.83,0 2 3 4 9,5,0.5500162329223146,0.2539273999918454,-0.6111294950990142,23.83
10,10,500,40,7,11,1,4.233128834355829,7,10,9,7,7,9,9,8,9,10,0 2 3 4 8,5,0.5652111548596379,0.34822931085253367,-0.5807326237190975,25.944,0 2 3 4 8,5,0.5652111548596379,0.34822931085253367,-0.5807326237190975,25.944,0 2 3 4 8,5,0.5652111548596379,0.34822931085253367,-0.5807326237190975,25.944,0 2 3 4 8,5,0.5652111548596379,0.34822931085253367,-0.5807326237190975,25.944,0 2 3 4 8,5,0.5652111548596379,0.34822931085253367,-0.5807326237190975,25.944,0 2 3 4 8,5,0.5652111548596379,0.34822931085253367,-0.5807326237190975,25.944,0 2 3 4 8,5,0.5652111548596379,0.34822931085253367,-0.5807326237190975,25.944,0 2 3 4 8,5,0.5652111548596379,0.34822931085253367,-0.5807326237190975,25.944,0 2 3 4 8,5,0.5652111548596379,0.34822931085253367,-0.5807326237190975,25.944
10,10,500,40,7,11,1,4.304878048780488,10,9,7,7,8,8,8,10,8,9,9 2 6 7,4,0.4769271329772665,0.25195028189582136,-0.7546885815500294,18.964,9 2 6 7,4,0.4769271329772665,0.25195028189582136,-0.7546885815500294,18.964,9 2 6 7,4,0.4769271329772665,0.25195028189582136,-0.7546885815500294,18.964,9 2 6 7,4,0.4769271329772665,0.25195028189582136,-0.7546885815500294,18.964,9 2 6 7,4,0.4769271329772665,0.25195028189582136,-0.7546885815500294,18.964,9 2 6 7,4,0.4769271329772665,0.25195028189582136,-0.7546885815500294,18.964,9 2 6 7,4,0.4769271329772665,0.25195028189582136,-0.7546885815500294,18.964,9 2 6 7,4,0.4769271329772665,0.25195028189582136,-0.7546885815500294,18.964,9 2 6 7,4,0.4769271329772665,0.25195028189582136,-0.7546885815500294,18.964
10,10,500,40,7,11,1,4.020304568527918,7,9,10,9,9,10,9,8,8,8,9 3 5 7,4,0.4583947923448786,0.16643632971918843,-0.8001809464846765,18.196,9 3 5 7,4,0.4583947923448786,0.16643632971918843,-0.8001809464846765,18.196,9 3 5 7,4,0.4583947923448786,0.16643632971918843,-0.8001809464846765,18.196,9 3 5 7,4,0.4583947923448786,0.16643632971918843,-0.8001809464846765,18.196,9 3 5 7,4,0.4583947923448786,0.16643632971918843,-0.8001809464846765,18.196,9 3 5 7,4,0.4583947923448786,0.16643632971918843,-0.8001809464846765,18.196,9 3 5 7,4,0.4583947923448786,0.16643632971918843,-0.8001809464846765,18.196,9 3 5 7,4,0.4583947923448786,0.16643632971918843,-0.8001809464846765,18.196,9 3 5 7,4,0.4583947923448786,0.16643632971918843,-0.8001809464846765,18.196
10,10,500,40,7,11,1,4.161490683229814,10,9,9,8,9,7,9,7,8,9,0 2 5 7,4,0.46128528793905227,0.17864355946459545,-0.7894462225800787,19.088,0 2 5 7,4,0.46128528793905227,0.17864355946459545,-0.7894462225800787,19.088,0 2 5 7,4,0.46128528793905227,0.17864355946459545,-0.7894462225800787,19.088,0 2 5 7,4,0.46128528793905227,0.17864355946459545,-0.7894462225800787,19.088,0 2 5 7,4,0.46128528793905227,0.17864355946459545,-0.7894462225800787,19.088,0 2 5 7,4,0.46128528793905227,0.17864355946459545,-0.7894462225800787,19.088,0 2 5 7,4,0.46128528793905227,0.17864355946459545,-0.7894462225800787,19.088,0 2 5 7,4,0.46128528793905227,0.17864355946459545,-0.7894462225800787,19.088,0 2 5 7,4,0.46128528793905227,0.17864355946459545,-0.7894462225800787,19.088
10,10,500,40,7,11,1,4.090909090909091,10,10,8,8,7,10,10,7,8,10,0 1 4 6,4,0.4846154449580018,0.22914814184680554,-0.7369801624215178,19.148,0 1 4 6,4,0.4846154449580018,0.22914814184680554,-0.7369801624215178,19.148,0 1 4 6,4,0.4846154449580018,0.22914814184680554,-0.7369801624215178,19.148,0 1 4 6,4,0.4846154449580018,0.22914814184680554,-0.7369801624215178,19.148,0 1 4 6,4,0.4846154449580018,0.22914814184680554,-0.7369801624215178,19.148,0 1 4 6,4,0.4846154449580018,0.22914814184680554,-0.7369801624215178,19.148,0 1 4 6,4,0.4846154449580018,0.22914814184680554,-0.7369801624215178,19.148,0 1 4 6,4,0.4846154449580018,0.22914814184680554,-0.7369801624215178,19.148,0 1 4 6,4,0.4846154449580018,0.22914814184680554,-0.7369801624215178,19.148
10,10,500,40,7,11,1,4.355029585798817,10,8,10,9,8,7,7,7,10,8,0 9 3 6,4,0.44413466905874466,0.18526098286537976,-0.8307403000840597,17.744,0 9 3 6,4,0.44413466905874466,0.18526098286537976,-0.8307403000840597,17.744,0 9 3 6,4,0.44413466905874466,0.18526098286537976,-0.8307403000840597,17.744,0 9 3 6,4,0.44413466905874466,0.18526098286537976,-0.8307403000840597,17.744,0 9 3 6,4,0.44413466905874466,0.18526098286537976,-0.8307403000840597,17.744,0 9 3 6,4,0.44413466905874466,0.18526098286537976,-0.8307403000840597,17.744,0 9 3 6,4,0.44413466905874466,0.18526098286537976,-0.8307403000840597,17.744,0 9 3 6,4,0.44413466905874466,0.18526098286537976,-0.8307403000840597,17.744,0 1 5 6 9,5,0.535043405545275,0.29527133354956386,-0.6398467525880877,22.87
