P,epsilon,N,budget,min_prize,max_prize,gp_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,k_1_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_1_EL,k_2_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_2_EL,k_3_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_3_EL,k_4_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_4_EL,k_5_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_5_EL,k_6_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_6_EL,k_7_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_7_EL,k_8_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_8_EL,k_9_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_9_EL
10,10,500,40,10,20,1,15,18,10,15,13,13,13,12,15,18,,19,0.15211157622461083,0.0016194494180247516,0,1.08,0.5876167489337378,127,0.28756933218086034,0.04964500110252392,0,11.82,0.22038296456420492,19,0.15211157622461083,0.0016194494180247516,0,1.08,0.5876167489337378,91,0.15211157622461083,0.0016194494180247516,0,1.08,0.5876167489337378,91,0.15211157622461083,0.0016194494180247516,0,1.08,0.5876167489337378,91,0.15211157622461083,0.0016194494180247516,0,1.08,0.5876167489337378,19,0.15211157622461083,0.0016194494180247516,0,1.08,0.5876167489337378,91,0.15211157622461083,0.0016194494180247516,0,1.08,0.5876167489337378,927,0.29122230242510855,0.07375843625931094,0,12.18,0.21047955166979782
10,10,500,40,10,20,1,11,18,11,14,18,10,17,19,18,11,,14,0.1550998381677528,0.011946777972222026,0,3.96,0.5751281072252299,34,0.1658750560092939,0.02265639581566583,0,4.6,0.5456110732071513,14,0.1550998381677528,0.011946777972222026,0,3.96,0.5751281072252299,14,0.1550998381677528,0.011946777972222026,0,3.96,0.5751281072252299,14,0.1550998381677528,0.011946777972222026,0,3.96,0.5751281072252299,14,0.1550998381677528,0.011946777972222026,0,3.96,0.5751281072252299,14,0.1550998381677528,0.011946777972222026,0,3.96,0.5751281072252299,14,0.1550998381677528,0.011946777972222026,0,3.96,0.5751281072252299,14,0.1550998381677528,0.011946777972222026,0,3.96,0.5751281072252299
10,10,500,40,10,20,1,16,19,18,16,15,17,17,11,11,17,,06,0.1600163536519062,0.004049123116936405,0,3.33,0.5410501059676944,46,0.16387877420306673,0.016169359392199517,0,4.16,0.5299721288596827,46,0.16387877420306673,0.016169359392199517,0,4.16,0.5299721288596827,46,0.16387877420306673,0.016169359392199517,0,4.16,0.5299721288596827,46,0.16387877420306673,0.016169359392199517,0,4.16,0.5299721288596827,06,0.1600163536519062,0.004049123116936405,0,3.33,0.5410501059676944,06,0.1600163536519062,0.004049123116936405,0,3.33,0.5410501059676944,06,0.1600163536519062,0.004049123116936405,0,3.33,0.5410501059676944,04,0.16352060467987348,0.006729652677791593,0,3.07,0.530999410515361
10,10,500,40,10,20,1,19,11,16,17,14,16,14,10,10,19,,137,0.2656434323940722,0.07315906232765573,0,10.94,0.26988687059048133,146,0.2502723901403235,0.04352942191534681,0,9.94,0.3121337263136904,146,0.2502723901403235,0.04352942191534681,0,9.94,0.3121337263136904,146,0.2502723901403235,0.04352942191534681,0,9.94,0.3121337263136904,813,0.2657398694283243,0.04889694842828443,0,10.24,0.2696218162496523,34,0.16026151293945404,0.022974493128650998,0,3.74,0.559525964253653,34,0.16026151293945404,0.022974493128650998,0,3.74,0.559525964253653,146,0.2502723901403235,0.04352942191534681,0,9.94,0.3121337263136904,137,0.2656434323940722,0.07315906232765573,0,10.94,0.26988687059048133
10,10,500,40,10,20,1,15,17,15,16,13,15,14,13,15,15,,36,0.13426402030846912,0.003421623659828064,0,5.28,0.5588769004201004,36,0.13426402030846912,0.003421623659828064,0,5.28,0.5588769004201004,36,0.13426402030846912,0.003421623659828064,0,5.28,0.5588769004201004,36,0.13426402030846912,0.003421623659828064,0,5.28,0.5588769004201004,36,0.13426402030846912,0.003421623659828064,0,5.28,0.5588769004201004,36,0.13426402030846912,0.003421623659828064,0,5.28,0.5588769004201004,36,0.13426402030846912,0.003421623659828064,0,5.28,0.5588769004201004,36,0.13426402030846912,0.003421623659828064,0,5.28,0.5588769004201004,36,0.13426402030846912,0.003421623659828064,0,5.28,0.5588769004201004
10,10,500,40,10,20,1,19,19,16,16,13,14,15,16,10,13,,02,0.13892136606351715,0.0032270673931593915,0,1.69,0.6306524522448501,02,0.13892136606351715,0.0032270673931593915,0,1.69,0.6306524522448501,02,0.13892136606351715,0.0032270673931593915,0,1.69,0.6306524522448501,02,0.13892136606351715,0.0032270673931593915,0,1.69,0.6306524522448501,02,0.13892136606351715,0.0032270673931593915,0,1.69,0.6306524522448501,02,0.13892136606351715,0.0032270673931593915,0,1.69,0.6306524522448501,02,0.13892136606351715,0.0032270673931593915,0,1.69,0.6306524522448501,892,0.270194243521796,0.03704706471090279,0,13.61,0.281639793142367,892,0.270194243521796,0.03704706471090279,0,13.61,0.281639793142367
10,10,500,40,10,20,1,16,16,10,19,11,11,17,15,19,10,,86,0.15795144234501304,0.0007824496550371705,0,4.24,0.5775215085580663,83,0.1562698393781056,0.0083612609589463,0,4.18,0.5820193534280835,81,0.15139951553764341,0.013673325297286074,0,2.32,0.5950461864750254,81,0.15139951553764341,0.013673325297286074,0,2.32,0.5950461864750254,81,0.15139951553764341,0.013673325297286074,0,2.32,0.5950461864750254,81,0.15139951553764341,0.013673325297286074,0,2.32,0.5950461864750254,81,0.15139951553764341,0.013673325297286074,0,2.32,0.5950461864750254,81,0.15139951553764341,0.013673325297286074,0,2.32,0.5950461864750254,81,0.15139951553764341,0.013673325297286074,0,2.32,0.5950461864750254
10,10,500,40,10,20,1,11,15,14,15,14,14,12,14,10,15,,827,0.22458857678499938,0.06244459938679364,0,7.76,0.35384331073199127,827,0.22458857678499938,0.06244459938679364,0,7.76,0.35384331073199127,827,0.22458857678499938,0.06244459938679364,0,7.76,0.35384331073199127,267,0.22856206141200264,0.04907822837178758,0,7.44,0.3424113238153119,267,0.22856206141200264,0.04907822837178758,0,7.44,0.3424113238153119,827,0.22458857678499938,0.06244459938679364,0,7.76,0.35384331073199127,827,0.22458857678499938,0.06244459938679364,0,7.76,0.35384331073199127,827,0.22458857678499938,0.06244459938679364,0,7.76,0.35384331073199127,267,0.22856206141200264,0.04907822837178758,0,7.44,0.3424113238153119
10,10,500,40,10,20,1,17,15,15,12,16,16,17,10,19,10,,934,0.28073185277291474,0.04887135446481571,0,12.92,0.14254326469017364,935,0.26199915180697336,0.035101983498670136,0,11.48,0.19975971681391724,935,0.26199915180697336,0.035101983498670136,0,11.48,0.19975971681391724,935,0.26199915180697336,0.035101983498670136,0,11.48,0.19975971681391724,357,0.25323522276505417,0.04883960648688656,0,11.38,0.2265279296495647,357,0.25323522276505417,0.04883960648688656,0,11.38,0.2265279296495647,357,0.25323522276505417,0.04883960648688656,0,11.38,0.2265279296495647,05,0.1696035844899573,0.030156713964871695,0,3.0,0.48196923713092066,357,0.25323522276505417,0.04883960648688656,0,11.38,0.2265279296495647
10,10,500,40,10,20,1,15,19,15,12,18,13,17,16,11,12,,67,0.14219609448250842,0.005529828905796578,0,3.26,0.6116046193632176,67,0.14219609448250842,0.005529828905796578,0,3.26,0.6116046193632176,67,0.14219609448250842,0.005529828905796578,0,3.26,0.6116046193632176,67,0.14219609448250842,0.005529828905796578,0,3.26,0.6116046193632176,17,0.14844393797910768,0.003038787279778926,0,2.62,0.5945392170970589,17,0.14844393797910768,0.003038787279778926,0,2.62,0.5945392170970589,17,0.14844393797910768,0.003038787279778926,0,2.62,0.5945392170970589,67,0.14219609448250842,0.005529828905796578,0,3.26,0.6116046193632176,67,0.14219609448250842,0.005529828905796578,0,3.26,0.6116046193632176
