P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp
10,10,500,40,2,35,1,2.6,17,4,17,14,20,32,26,18,31,14,1 2 3,3,0.33348683621901226,0.09980458989393884,-1.127774118679956,19.176,1 2 3,3,0.33348683621901226,0.09980458989393884,-1.127774118679956,19.176,1 2 3,3,0.33348683621901226,0.09980458989393884,-1.127774118679956,19.176,1 2 3,3,0.33348683621901226,0.09980458989393884,-1.127774118679956,19.176,1 2 3,3,0.33348683621901226,0.09980458989393884,-1.127774118679956,19.176,1 2 3,3,0.33348683621901226,0.09980458989393884,-1.127774118679956,19.176,1 2 3,3,0.33348683621901226,0.09980458989393884,-1.127774118679956,19.176,1 2 3,3,0.33348683621901226,0.09980458989393884,-1.127774118679956,19.176,1 2 3,3,0.33348683621901226,0.09980458989393884,-1.127774118679956,19.176
10,10,500,40,2,35,1,2.5454545454545454,15,25,10,23,33,2,25,31,27,34,9 5,2,0.23311405910811384,0.04638793049459371,-1.5137999573154173,3.36,9 5,2,0.23311405910811384,0.04638793049459371,-1.5137999573154173,3.36,9 5,2,0.23311405910811384,0.04638793049459371,-1.5137999573154173,3.36,9 5,2,0.23311405910811384,0.04638793049459371,-1.5137999573154173,3.36,9 5,2,0.23311405910811384,0.04638793049459371,-1.5137999573154173,3.36,9 5,2,0.23311405910811384,0.04638793049459371,-1.5137999573154173,3.36,9 5,2,0.23311405910811384,0.04638793049459371,-1.5137999573154173,3.36,9 5,2,0.23311405910811384,0.04638793049459371,-1.5137999573154173,3.36,9 5,2,0.23311405910811384,0.04638793049459371,-1.5137999573154173,3.36
10,10,500,40,2,35,1,3.2857142857142856,13,9,3,22,12,17,29,26,8,8,0 2 3,3,0.3456388386547536,0.11718582647248707,-1.0875097994054437,10.52,0 7,2,0.23269060299861014,0.05006184864246083,-1.5065513807738788,6.734,0 7,2,0.23269060299861014,0.05006184864246083,-1.5065513807738788,6.734,0 7,2,0.23269060299861014,0.05006184864246083,-1.5065513807738788,6.734,0 7,2,0.23269060299861014,0.05006184864246083,-1.5065513807738788,6.734,0 7,2,0.23269060299861014,0.05006184864246083,-1.5065513807738788,6.734,0 2 3,3,0.3456388386547536,0.11718582647248707,-1.0875097994054437,10.52,0 7,2,0.23269060299861014,0.05006184864246083,-1.5065513807738788,6.734,2 3 4,3,0.3387602479564128,0.09030881669091065,-1.108154256945198,12.746
10,10,500,40,2,35,1,2.966666666666667,8,24,8,16,9,34,7,17,17,19,1 4 6,3,0.3025213138548916,0.10486765274999192,-1.2290985225467552,13.298,0 3 4 6,4,0.41064430142416103,0.20157177530743345,-0.9115251298148115,25.266,0 3 4 6,4,0.41064430142416103,0.20157177530743345,-0.9115251298148115,25.266,0 3 4 6,4,0.41064430142416103,0.20157177530743345,-0.9115251298148115,25.266,1 4 6,3,0.3025213138548916,0.10486765274999192,-1.2290985225467552,13.298,1 4 6,3,0.3025213138548916,0.10486765274999192,-1.2290985225467552,13.298,5,1,0.11352979046140943,0.014248170886467156,-2.3095709995361307,0.0,5,1,0.11352979046140943,0.014248170886467156,-2.3095709995361307,0.0,0 1 2,3,0.32788025423660816,0.1368419681795757,-1.144337969021365,12.944
10,10,500,40,2,35,1,2.066666666666667,30,29,14,24,21,7,17,26,20,25,2 7,2,0.213619000673737,0.038078544659098684,-1.601000736421215,11.992,2 7,2,0.213619000673737,0.038078544659098684,-1.601000736421215,11.992,4 6,2,0.2253131104102624,0.03278473698009071,-1.5449166494530295,12.894,4 6,2,0.2253131104102624,0.03278473698009071,-1.5449166494530295,12.894,4 6,2,0.2253131104102624,0.03278473698009071,-1.5449166494530295,12.894,4 6,2,0.2253131104102624,0.03278473698009071,-1.5449166494530295,12.894,4 6,2,0.2253131104102624,0.03278473698009071,-1.5449166494530295,12.894,5 7,2,0.21214662698677672,0.04351637663230879,-1.6124612788711987,7.946,4 6,2,0.2253131104102624,0.03278473698009071,-1.5449166494530295,12.894
10,10,500,40,2,35,1,2.590909090909091,24,20,14,16,24,33,15,4,7,33,8 5,2,0.2281491354936198,0.051188001907764014,-1.5365823619839363,6.596,8 5,2,0.2281491354936198,0.051188001907764014,-1.5365823619839363,6.596,8 2 6 7,4,0.42336856237945814,0.20507591986827536,-0.8803856315346102,28.3,8 2 6 7,4,0.42336856237945814,0.20507591986827536,-0.8803856315346102,28.3,8 2 6 7,4,0.42336856237945814,0.20507591986827536,-0.8803856315346102,28.3,8 2 6 7,4,0.42336856237945814,0.20507591986827536,-0.8803856315346102,28.3,8 2 6 7,4,0.42336856237945814,0.20507591986827536,-0.8803856315346102,28.3,8 2 6 7,4,0.42336856237945814,0.20507591986827536,-0.8803856315346102,28.3,8 2 6 7,4,0.42336856237945814,0.20507591986827536,-0.8803856315346102,28.3
10,10,500,40,2,35,1,2.9545454545454546,11,25,23,22,4,31,14,18,18,5,0 1 4,3,0.3347420903095875,0.10793245973842414,-1.1242378168962621,14.124,3 4 6,3,0.32802378474317423,0.08843326315672119,-1.144907568762747,12.184,0 3 4,3,0.3373729143524816,0.11849047868247684,-1.1182098244095782,15.334,0 3 4,3,0.3373729143524816,0.11849047868247684,-1.1182098244095782,15.334,0 3 4,3,0.3373729143524816,0.11849047868247684,-1.1182098244095782,15.334,0 3 4,3,0.3373729143524816,0.11849047868247684,-1.1182098244095782,15.334,0 1 4,3,0.3347420903095875,0.10793245973842414,-1.1242378168962621,14.124,0 3 4,3,0.3373729143524816,0.11849047868247684,-1.1182098244095782,15.334,0 3 4,3,0.3373729143524816,0.11849047868247684,-1.1182098244095782,15.334
10,10,500,40,2,35,1,3.590909090909091,4,21,10,18,13,6,24,5,6,26,1 3,2,0.2317820915979146,0.043852419930989484,-1.5158890610765003,8.496,1 3,2,0.2317820915979146,0.043852419930989484,-1.5158890610765003,8.496,1 3,2,0.2317820915979146,0.043852419930989484,-1.5158890610765003,8.496,1 3,2,0.2317820915979146,0.043852419930989484,-1.5158890610765003,8.496,1 3,2,0.2317820915979146,0.043852419930989484,-1.5158890610765003,8.496,1 3,2,0.2317820915979146,0.043852419930989484,-1.5158890610765003,8.496,1 3,2,0.2317820915979146,0.043852419930989484,-1.5158890610765003,8.496,1 3,2,0.2317820915979146,0.043852419930989484,-1.5158890610765003,8.496,0 2 3 5,4,0.4345445057374236,0.1698647332182796,-0.8531527899836069,21.336
10,10,500,40,2,35,1,3.1818181818181817,34,21,22,3,7,9,31,27,17,6,3 5 7,3,0.3305253386082716,0.10213767334606118,-1.1412213202091195,11.124,3 5 7,3,0.3305253386082716,0.10213767334606118,-1.1412213202091195,11.124,3 5 7,3,0.3305253386082716,0.10213767334606118,-1.1412213202091195,11.124,3 5 7,3,0.3305253386082716,0.10213767334606118,-1.1412213202091195,11.124,3 5 7,3,0.3305253386082716,0.10213767334606118,-1.1412213202091195,11.124,3 5 7,3,0.3305253386082716,0.10213767334606118,-1.1412213202091195,11.124,3 5 7,3,0.3305253386082716,0.10213767334606118,-1.1412213202091195,11.124,0 3,2,0.22644102835250288,0.0383246698019822,-1.5420293755854404,2.646,0 3,2,0.22644102835250288,0.0383246698019822,-1.5420293755854404,2.646
10,10,500,40,2,35,1,2.8333333333333335,13,13,26,32,20,5,7,23,33,9,0 4 5,3,0.3488568795429976,0.1571939186387658,-1.075785921192798,18.006,0 4 5,3,0.3488568795429976,0.1571939186387658,-1.075785921192798,18.006,0 4 5,3,0.3488568795429976,0.1571939186387658,-1.075785921192798,18.006,0 7,2,0.23676313687729128,0.04723649715202567,-1.4877172281346214,11.012,0 4 5,3,0.3488568795429976,0.1571939186387658,-1.075785921192798,18.006,0 4 5,3,0.3488568795429976,0.1571939186387658,-1.075785921192798,18.006,0 4 5,3,0.3488568795429976,0.1571939186387658,-1.075785921192798,18.006,0 4 5,3,0.3488568795429976,0.1571939186387658,-1.075785921192798,18.006,0 7,2,0.23676313687729128,0.04723649715202567,-1.4877172281346214,11.012
10,10,500,40,2,35,1,2.25,22,9,31,29,26,34,6,26,22,23,8 1 6,3,0.3213969147321027,0.1122949723461023,-1.1649114926610433,23.626,8 1 6,3,0.3213969147321027,0.1122949723461023,-1.1649114926610433,23.626,8 1 6,3,0.3213969147321027,0.1122949723461023,-1.1649114926610433,23.626,8 1 6,3,0.3213969147321027,0.1122949723461023,-1.1649114926610433,23.626,8 1 6,3,0.3213969147321027,0.1122949723461023,-1.1649114926610433,23.626,8 1 6,3,0.3213969147321027,0.1122949723461023,-1.1649114926610433,23.626,8 1 6,3,0.3213969147321027,0.1122949723461023,-1.1649114926610433,23.626,8 1 6,3,0.3213969147321027,0.1122949723461023,-1.1649114926610433,23.626,8 1 6,3,0.3213969147321027,0.1122949723461023,-1.1649114926610433,23.626
10,10,500,40,2,35,1,3.789473684210526,19,5,31,15,3,32,7,7,12,9,0 1 4 9,4,0.45915869070882886,0.21158050856501762,-0.7940638347326743,16.478,0 1 4 9,4,0.45915869070882886,0.21158050856501762,-0.7940638347326743,16.478,0 1 4 9,4,0.45915869070882886,0.21158050856501762,-0.7940638347326743,16.478,0 1 4 9,4,0.45915869070882886,0.21158050856501762,-0.7940638347326743,16.478,0 1 4 9,4,0.45915869070882886,0.21158050856501762,-0.7940638347326743,16.478,0 1 4 9,4,0.45915869070882886,0.21158050856501762,-0.7940638347326743,16.478,0 1 4 9,4,0.45915869070882886,0.21158050856501762,-0.7940638347326743,16.478,0 1 4 9,4,0.45915869070882886,0.21158050856501762,-0.7940638347326743,16.478,0 1 4 9,4,0.45915869070882886,0.21158050856501762,-0.7940638347326743,16.478
10,10,500,40,2,35,1,1.8333333333333333,17,26,23,15,32,29,18,14,33,17,9 3,2,0.22668404687357718,0.04098606314997254,-1.538475555854272,13.444,9 3,2,0.22668404687357718,0.04098606314997254,-1.538475555854272,13.444,9 3,2,0.22668404687357718,0.04098606314997254,-1.538475555854272,13.444,9 3,2,0.22668404687357718,0.04098606314997254,-1.538475555854272,13.444,9 3,2,0.22668404687357718,0.04098606314997254,-1.538475555854272,13.444,9 3,2,0.22668404687357718,0.04098606314997254,-1.538475555854272,13.444,9 3,2,0.22668404687357718,0.04098606314997254,-1.538475555854272,13.444,9 3,2,0.22668404687357718,0.04098606314997254,-1.538475555854272,13.444,9 3,2,0.22668404687357718,0.04098606314997254,-1.538475555854272,13.444
10,10,500,40,2,35,1,3.1333333333333333,32,30,28,5,4,3,30,21,18,30,2 3 4 5,4,0.3997869586261007,0.17170397900475,-0.938191234200285,20.686,2 3 4 5,4,0.3997869586261007,0.17170397900475,-0.938191234200285,20.686,2 3 4 5,4,0.3997869586261007,0.17170397900475,-0.938191234200285,20.686,2 3 4 5,4,0.3997869586261007,0.17170397900475,-0.938191234200285,20.686,2 3 4 5,4,0.3997869586261007,0.17170397900475,-0.938191234200285,20.686,2 3 4 5,4,0.3997869586261007,0.17170397900475,-0.938191234200285,20.686,2 3 4 5,4,0.3997869586261007,0.17170397900475,-0.938191234200285,20.686,2 3 4 5,4,0.3997869586261007,0.17170397900475,-0.938191234200285,20.686,2 3 4 5,4,0.3997869586261007,0.17170397900475,-0.938191234200285,20.686
10,10,500,40,2,35,1,2.7916666666666665,19,14,19,11,32,34,2,15,20,19,9 3 6,3,0.3248915913681168,0.0940119145254834,-1.1585543834897876,13.516,9 3 6,3,0.3248915913681168,0.0940119145254834,-1.1585543834897876,13.516,9 3 6,3,0.3248915913681168,0.0940119145254834,-1.1585543834897876,13.516,9 3 6,3,0.3248915913681168,0.0940119145254834,-1.1585543834897876,13.516,9 3 6,3,0.3248915913681168,0.0940119145254834,-1.1585543834897876,13.516,9 3 6,3,0.3248915913681168,0.0940119145254834,-1.1585543834897876,13.516,9 3 6,3,0.3248915913681168,0.0940119145254834,-1.1585543834897876,13.516,9 3 6,3,0.3248915913681168,0.0940119145254834,-1.1585543834897876,13.516,9 3 6,3,0.3248915913681168,0.0940119145254834,-1.1585543834897876,13.516
10,10,500,40,2,35,1,2.4285714285714284,25,21,31,11,11,10,16,20,11,15,0 5,2,0.23590359332005095,0.05832910655506201,-1.4915671411143923,7.76,0 5,2,0.23590359332005095,0.05832910655506201,-1.4915671411143923,7.76,0 5,2,0.23590359332005095,0.05832910655506201,-1.4915671411143923,7.76,0 5,2,0.23590359332005095,0.05832910655506201,-1.4915671411143923,7.76,0 5,2,0.23590359332005095,0.05832910655506201,-1.4915671411143923,7.76,0 5,2,0.23590359332005095,0.05832910655506201,-1.4915671411143923,7.76,0 5,2,0.23590359332005095,0.05832910655506201,-1.4915671411143923,7.76,0 5,2,0.23590359332005095,0.05832910655506201,-1.4915671411143923,7.76,0 5,2,0.23590359332005095,0.05832910655506201,-1.4915671411143923,7.76
10,10,500,40,2,35,1,2.5714285714285716,8,15,10,32,24,31,18,10,15,18,0 2 6,3,0.33888323873000864,0.09213409469637913,-1.112519031207193,18.46,0 2 6,3,0.33888323873000864,0.09213409469637913,-1.112519031207193,18.46,0 2 6,3,0.33888323873000864,0.09213409469637913,-1.112519031207193,18.46,2 6 7,3,0.3393403535958122,0.1149277905872676,-1.108453927983956,19.396,2 6 7,3,0.3393403535958122,0.1149277905872676,-1.108453927983956,19.396,0 2 6,3,0.33888323873000864,0.09213409469637913,-1.112519031207193,18.46,0 2 6,3,0.33888323873000864,0.09213409469637913,-1.112519031207193,18.46,0 2 6,3,0.33888323873000864,0.09213409469637913,-1.112519031207193,18.46,2 6 7,3,0.3393403535958122,0.1149277905872676,-1.108453927983956,19.396
10,10,500,40,2,35,1,3.239130434782609,19,22,7,7,23,11,20,6,20,6,8 9 5,3,0.33997897408259375,0.11972743997142965,-1.1076483836864035,15.746,8 9 5,3,0.33997897408259375,0.11972743997142965,-1.1076483836864035,15.746,8 9 5,3,0.33997897408259375,0.11972743997142965,-1.1076483836864035,15.746,8 9 5,3,0.33997897408259375,0.11972743997142965,-1.1076483836864035,15.746,8 9 5,3,0.33997897408259375,0.11972743997142965,-1.1076483836864035,15.746,8 9 5,3,0.33997897408259375,0.11972743997142965,-1.1076483836864035,15.746,8 9 5,3,0.33997897408259375,0.11972743997142965,-1.1076483836864035,15.746,8 9 5,3,0.33997897408259375,0.11972743997142965,-1.1076483836864035,15.746,2 3 5 7 9,5,0.5236537086141722,0.22018719873597004,-0.6602770333329314,28.318
10,10,500,40,2,35,1,2.59375,31,10,10,28,7,25,14,14,27,14,8 2,2,0.24461547096235586,0.06462166505561279,-1.4501763711270137,7.362,8 2,2,0.24461547096235586,0.06462166505561279,-1.4501763711270137,7.362,8 2,2,0.24461547096235586,0.06462166505561279,-1.4501763711270137,7.362,8 2,2,0.24461547096235586,0.06462166505561279,-1.4501763711270137,7.362,8 2,2,0.24461547096235586,0.06462166505561279,-1.4501763711270137,7.362,8 2,2,0.24461547096235586,0.06462166505561279,-1.4501763711270137,7.362,8 2,2,0.24461547096235586,0.06462166505561279,-1.4501763711270137,7.362,8 2,2,0.24461547096235586,0.06462166505561279,-1.4501763711270137,7.362,8 2,2,0.24461547096235586,0.06462166505561279,-1.4501763711270137,7.362
10,10,500,40,2,35,1,2.608695652173913,4,12,22,16,33,10,29,21,16,22,5 6,2,0.2265864915611782,0.03882908220638785,-1.5481246749768165,7.336,5 6,2,0.2265864915611782,0.03882908220638785,-1.5481246749768165,7.336,5 6,2,0.2265864915611782,0.03882908220638785,-1.5481246749768165,7.336,5 6,2,0.2265864915611782,0.03882908220638785,-1.5481246749768165,7.336,5 6,2,0.2265864915611782,0.03882908220638785,-1.5481246749768165,7.336,5 6,2,0.2265864915611782,0.03882908220638785,-1.5481246749768165,7.336,8 7,2,0.22781400613567582,0.06126905803518803,-1.5273012756429052,10.536,8 7,2,0.22781400613567582,0.06126905803518803,-1.5273012756429052,10.536,0 5 7,3,0.29700327047614833,0.09670008221354548,-1.2520931118477712,13.088
10,10,500,40,2,35,1,3.4642857142857144,2,7,24,16,10,12,31,15,11,29,0 1 9,3,0.34816071703534174,0.0948145864088146,-1.0805719657504642,7.194,0 1 9,3,0.34816071703534174,0.0948145864088146,-1.0805719657504642,7.194,0 1 9,3,0.34816071703534174,0.0948145864088146,-1.0805719657504642,7.194,0 1 9,3,0.34816071703534174,0.0948145864088146,-1.0805719657504642,7.194,0 1 9,3,0.34816071703534174,0.0948145864088146,-1.0805719657504642,7.194,0 1 9,3,0.34816071703534174,0.0948145864088146,-1.0805719657504642,7.194,0 1 4 7,4,0.45581791683445794,0.19516561638488422,-0.8035355431386649,20.342,0 1 4 7,4,0.45581791683445794,0.19516561638488422,-0.8035355431386649,20.342,0 1 4 7,4,0.45581791683445794,0.19516561638488422,-0.8035355431386649,20.342
10,10,500,40,2,35,1,2.3076923076923075,34,23,30,8,14,30,33,24,22,5,9 5,2,0.22594697073069905,0.03753619994944903,-1.5414498795971248,6.45,9 5,2,0.22594697073069905,0.03753619994944903,-1.5414498795971248,6.45,9 5,2,0.22594697073069905,0.03753619994944903,-1.5414498795971248,6.45,9 5,2,0.22594697073069905,0.03753619994944903,-1.5414498795971248,6.45,9 5,2,0.22594697073069905,0.03753619994944903,-1.5414498795971248,6.45,9 5,2,0.22594697073069905,0.03753619994944903,-1.5414498795971248,6.45,1 4,2,0.23460945918399623,0.04664686796801819,-1.4959747897769307,12.464,1 4,2,0.23460945918399623,0.04664686796801819,-1.4959747897769307,12.464,1 4,2,0.23460945918399623,0.04664686796801819,-1.4959747897769307,12.464
10,10,500,40,2,35,1,2.5517241379310347,25,5,26,17,12,11,12,17,27,21,3 4 5,3,0.357038019951452,0.1284128896242467,-1.0559128180744752,23.332,3 4 5,3,0.357038019951452,0.1284128896242467,-1.0559128180744752,23.332,3 4 5,3,0.357038019951452,0.1284128896242467,-1.0559128180744752,23.332,3 4 5,3,0.357038019951452,0.1284128896242467,-1.0559128180744752,23.332,3 4 5,3,0.357038019951452,0.1284128896242467,-1.0559128180744752,23.332,3 4 5,3,0.357038019951452,0.1284128896242467,-1.0559128180744752,23.332,3 4 5,3,0.357038019951452,0.1284128896242467,-1.0559128180744752,23.332,3 4 5,3,0.357038019951452,0.1284128896242467,-1.0559128180744752,23.332,3 4 5,3,0.357038019951452,0.1284128896242467,-1.0559128180744752,23.332
