P,epsilon,N,budget,min_prize,max_prize,g,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_1_EL,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_2_EL,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_3_EL,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_4_EL,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_5_EL,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_6_EL,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_7_EL,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_8_EL,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_9_EL,k_10_winners,k_10_num_winners,k_10_util,k_10_egal,k_10_nash,k_10_comp,k_10_EL,k_11_winners,k_11_num_winners,k_11_util,k_11_egal,k_11_nash,k_11_comp,k_11_EL,k_12_winners,k_12_num_winners,k_12_util,k_12_egal,k_12_nash,k_12_comp,k_12_EL,k_13_winners,k_13_num_winners,k_13_util,k_13_egal,k_13_nash,k_13_comp,k_13_EL,k_14_winners,k_14_num_winners,k_14_util,k_14_egal,k_14_nash,k_14_comp,k_14_EL,k_15_winners,k_15_num_winners,k_15_util,k_15_egal,k_15_nash,k_15_comp,k_15_EL,k_16_winners,k_16_num_winners,k_16_util,k_16_egal,k_16_nash,k_16_comp,k_16_EL,k_17_winners,k_17_num_winners,k_17_util,k_17_egal,k_17_nash,k_17_comp,k_17_EL,k_18_winners,k_18_num_winners,k_18_util,k_18_egal,k_18_nash,k_18_comp,k_18_EL,k_19_winners,k_19_num_winners,k_19_util,k_19_egal,k_19_nash,k_19_comp,k_19_EL
20,10,500,40,2,4,1,2,2,2,3,3,3,3,3,2,3,2,2,2,3,3,2,2,2,2,3,0 1 2 4 5 7 8 9 10 11 12 13 14 15 16 17 18,17,0.8751038120161542,0.773246209456389,0,0,0,0 1 2 3 4 7 8 9 10 11 12 13 14 15 16 17 18,17,0.8766484458710891,0.7625363770817527,0,0,0,0 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16,16,0.8333001594549978,0.696286136373977,0,0,0,0 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16,16,0.8379295692933388,0.6976442518014823,0,0,0,0 2 3 4 5 7 8 9 10 11 12 13 14 15 16 19,16,0.8396580648233685,0.6652421468440657,0,0,0,0 2 3 4 5 7 8 9 10 11 12 13 14 15 16 19,16,0.8396580648233685,0.6652421468440657,0,0,0,0 2 3 4 5 7 9 10 11 12 13 14 15 16 17 19,16,0.8377106222520939,0.7344009672429295,0,0,0,0 2 3 4 5 7 9 10 11 12 13 14 15 16 17 19,16,0.8377106222520939,0.7344009672429295,0,0,0,0 2 3 4 7 8 9 10 11 12 13 14 15 16 17 19,16,0.8390274212303395,0.7224536836529626,0,0,0,0 2 3 4 7 8 9 10 11 12 13 14 15 16 17 19,16,0.8390274212303395,0.7224536836529626,0,0,0,0 2 3 4 5 7 8 9 10 11 12 13 14 15 16 19,16,0.8396580648233685,0.6652421468440657,0,0,0,0 2 3 4 5 7 8 9 10 11 12 13 14 15 16 19,16,0.8396580648233685,0.6652421468440657,0,0,0,0 2 3 4 5 7 8 9 10 11 12 13 14 15 16 19,16,0.8396580648233685,0.6652421468440657,0,0,0,0 1 2 4 5 7 8 9 10 11 12 13 14 15 16 19,16,0.8362038539335397,0.7058360613394892,0,0,0,0 1 2 4 5 7 8 9 10 11 12 13 14 15 16 19,16,0.8362038539335397,0.7058360613394892,0,0,0,0 1 2 3 4 7 8 9 10 11 12 13 14 15 16 19,16,0.8377484877884747,0.7119982625026693,0,0,0,0 1 2 3 4 7 8 9 10 11 12 13 14 15 16 19,16,0.8377484877884747,0.7119982625026693,0,0,0,0 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16,16,0.8333001594549978,0.696286136373977,0,0,0,0 1 2 4 6 7 8 9 10 11 12 13 14 15 16 19,16,0.8315744440951987,0.6989973031075589,0,0,0
20,10,500,40,2,4,1,3,3,3,3,3,2,3,2,3,3,2,3,2,2,2,2,2,3,2,2,0 1 2 3 4 5 7 9 10 11 12 14 15 16 17 18,16,0.8417201243689361,0.6994970622074923,0,0,0,1 2 3 4 5 9 10 11 12 13 14 15 16 17 18 19,16,0.831762797468537,0.7267499758397905,0,0,0,0 1 2 3 4 5 7 9 10 11 12 14 15 16 17 18,16,0.8417201243689361,0.6994970622074923,0,0,0,1 2 3 4 5 7 9 10 11 12 13 14 15 16 17 18,16,0.8400183557240852,0.7604088720382192,0,0,0,0 1 2 3 4 5 7 9 10 11 12 14 15 16 17 18,16,0.8417201243689361,0.6994970622074923,0,0,0,1 2 3 4 5 6 7 9 10 11 12 14 15 16 17 18,16,0.8438563970286552,0.7249503124802621,0,0,0,1 2 3 4 5 6 7 9 10 11 12 14 15 16 17 18,16,0.8438563970286552,0.7249503124802621,0,0,0,1 2 3 4 5 6 7 9 10 11 12 14 15 16 17 18,16,0.8438563970286552,0.7249503124802621,0,0,0,1 2 3 4 5 6 7 9 10 11 12 14 15 16 17 18,16,0.8438563970286552,0.7249503124802621,0,0,0,0 1 2 3 4 5 7 9 10 11 12 14 15 16 17 18,16,0.8417201243689361,0.6994970622074923,0,0,0,1 2 3 4 5 6 7 9 10 11 12 14 15 16 17 18,16,0.8438563970286552,0.7249503124802621,0,0,0,1 2 3 4 5 6 7 9 10 11 12 14 15 16 17 18,16,0.8438563970286552,0.7249503124802621,0,0,0,1 2 3 4 5 6 7 9 10 11 12 14 15 16 17 18,16,0.8438563970286552,0.7249503124802621,0,0,0,1 2 3 4 5 6 7 9 10 11 12 14 15 16 17 18,16,0.8438563970286552,0.7249503124802621,0,0,0,1 2 3 4 5 6 7 9 10 12 14 15 16 17 18 19,16,0.8399581569640339,0.7185859611381211,0,0,0,1 2 3 4 5 6 7 9 10 12 14 15 16 17 18 19,16,0.8399581569640339,0.7185859611381211,0,0,0,1 3 4 5 6 7 9 10 12 13 14 15 16 17 18 19,16,0.8311870835697052,0.7256127791898641,0,0,0,0 1 3 4 5 6 7 9 10 12 13 14 15 16 18 19,16,0.8245240352959692,0.713839044947903,0,0,0,0 1 2 3 4 6 7 9 10 12 13 14 15 16 18 19,16,0.8191718103804827,0.6961149792925754,0,0,0
20,10,500,40,2,4,1,2,3,2,2,3,2,2,3,2,2,2,3,3,3,2,3,2,3,2,2,0 1 2 3 4 5 6 7 8 9 13 14 15 16 17 18 19,17,0.8795767755295515,0.773487736524604,0,0,0,0 1 2 4 5 6 7 8 9 11 13 14 15 16 17 18,16,0.8310427446026353,0.741776141579222,0,0,0,0 1 2 3 4 5 6 7 8 9 13 14 15 16 17 18 19,17,0.8795767755295515,0.773487736524604,0,0,0,0 1 2 3 4 6 7 8 9 12 13 14 15 16 17 18,16,0.843359494362163,0.7246104175424368,0,0,0,0 1 2 3 4 6 7 8 9 12 13 14 15 16 17 18,16,0.843359494362163,0.7246104175424368,0,0,0,0 1 2 3 4 6 7 8 9 12 13 14 15 16 17 18,16,0.843359494362163,0.7246104175424368,0,0,0,0 1 2 3 4 6 7 8 9 12 13 14 15 16 17 18,16,0.843359494362163,0.7246104175424368,0,0,0,0 1 2 3 4 6 7 8 9 12 13 14 15 16 17 18,16,0.843359494362163,0.7246104175424368,0,0,0,0 1 2 3 4 5 6 7 8 9 10 13 14 15 16 17 18,17,0.8824682821099873,0.7527453535184092,0,0,0,0 1 2 3 4 5 6 7 8 9 10 13 14 15 16 17 18,17,0.8824682821099873,0.7527453535184092,0,0,0,0 1 2 3 4 6 7 8 9 10 13 14 15 16 17 18 19,17,0.8846265972941937,0.7492475341811015,0,0,0,0 1 2 3 4 6 7 8 9 10 13 14 15 16 17 18 19,17,0.8846265972941937,0.7492475341811015,0,0,0,0 1 2 3 4 6 7 8 9 10 13 14 15 16 17 18 19,17,0.8846265972941937,0.7492475341811015,0,0,0,0 1 2 3 4 6 7 8 9 10 13 14 15 16 17 18 19,17,0.8846265972941937,0.7492475341811015,0,0,0,0 1 2 3 4 6 7 8 9 10 13 14 15 16 17 18 19,17,0.8846265972941937,0.7492475341811015,0,0,0,0 1 2 3 4 6 7 8 9 10 13 14 15 16 17 18 19,17,0.8846265972941937,0.7492475341811015,0,0,0,0 1 2 3 4 6 7 8 9 10 13 14 15 16 17 18 19,17,0.8846265972941937,0.7492475341811015,0,0,0,0 1 2 3 4 6 7 8 9 10 13 14 15 16 17 18 19,17,0.8846265972941937,0.7492475341811015,0,0,0,0 1 2 3 6 7 8 9 10 11 13 14 15 16 17 18 19,17,0.8743529182034628,0.7440432882264654,0,0,0
20,10,500,40,2,4,1,3,2,3,2,2,2,2,3,3,3,3,2,2,2,3,2,2,2,2,2,0 1 2 3 5 6 7 8 9 10 12 13 15 16 17 18 19,17,0.8769310371343169,0.7849696211384093,0,0,0,0 1 2 3 5 6 7 8 9 10 12 13 15 16 17 18 19,17,0.8769310371343169,0.7849696211384093,0,0,0,0 1 2 5 6 7 8 9 10 11 12 13 15 16 17 18 19,17,0.8809120856512461,0.7552412358918686,0,0,0,0 1 2 5 6 7 8 9 10 11 12 13 15 16 17 18 19,17,0.8809120856512461,0.7552412358918686,0,0,0,0 1 2 3 5 6 7 8 9 10 11 12 13 15 17 18 19,17,0.8820744351172184,0.7859750593944477,0,0,0,0 1 2 5 6 7 8 9 10 11 12 13 15 16 17 18 19,17,0.8809120856512461,0.7552412358918686,0,0,0,0 1 2 4 5 6 7 8 9 10 11 12 13 15 17 18 19,17,0.8773702755521317,0.7512065065632745,0,0,0,0 1 2 5 6 7 8 9 10 11 12 13 15 16 17 18 19,17,0.8809120856512461,0.7552412358918686,0,0,0,0 1 2 5 6 7 8 9 10 11 12 13 15 16 17 18 19,17,0.8809120856512461,0.7552412358918686,0,0,0,0 1 2 3 5 6 7 8 9 10 11 12 13 15 17 18 19,17,0.8820744351172184,0.7859750593944477,0,0,0,0 1 2 5 6 7 8 9 10 11 12 13 15 16 17 18 19,17,0.8809120856512461,0.7552412358918686,0,0,0,0 1 2 5 6 7 8 9 10 11 12 13 15 16 17 18 19,17,0.8809120856512461,0.7552412358918686,0,0,0,0 1 2 3 5 6 7 8 9 10 11 12 13 15 17 18 19,17,0.8820744351172184,0.7859750593944477,0,0,0,0 1 2 5 6 7 8 9 10 11 12 13 15 16 17 18 19,17,0.8809120856512461,0.7552412358918686,0,0,0,0 1 2 5 6 7 8 9 10 11 12 13 15 16 17 18 19,17,0.8809120856512461,0.7552412358918686,0,0,0,1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 18 19,17,0.8760668265421567,0.7843238844604071,0,0,0,0 1 2 3 5 6 7 8 9 10 11 12 13 15 17 18 19,17,0.8820744351172184,0.7859750593944477,0,0,0,0 1 2 3 5 6 7 8 9 10 11 12 15 16 17 18 19,17,0.875509572010492,0.7785677520651284,0,0,0,0 1 2 3 5 6 7 8 9 10 11 12 15 16 17 18 19,17,0.875509572010492,0.7785677520651284,0,0,0
20,10,500,40,2,4,1,3,2,3,3,2,2,2,2,3,3,2,3,3,3,3,2,3,2,2,2,0 2 4 5 6 7 8 9 10 11 12 13 14 15 18 19,16,0.8458403808904075,0.7337684592097854,0,0,0,1 2 4 5 6 7 8 9 10 11 12 13 14 15 18 19,16,0.8479453483822033,0.7299668347326429,0,0,0,2 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19,16,0.8468092396690463,0.6896839052476802,0,0,0,2 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19,16,0.8468092396690463,0.6896839052476802,0,0,0,2 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19,16,0.8468092396690463,0.6896839052476802,0,0,0,2 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19,16,0.8468092396690463,0.6896839052476802,0,0,0,2 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19,16,0.8468092396690463,0.6896839052476802,0,0,0,0 1 2 4 5 6 7 8 9 10 11 12 13 14 18 19,16,0.8428999359692042,0.6614219993933437,0,0,0,0 1 2 4 5 6 7 8 9 10 11 12 13 14 18 19,16,0.8428999359692042,0.6614219993933437,0,0,0,0 1 2 4 5 6 7 8 9 10 11 12 13 14 18 19,16,0.8428999359692042,0.6614219993933437,0,0,0,0 1 2 4 5 6 7 8 9 10 11 12 13 14 18 19,16,0.8428999359692042,0.6614219993933437,0,0,0,0 1 2 4 5 6 7 8 9 10 11 12 14 15 18 19,16,0.8433286461257228,0.7148742454362492,0,0,0,1 2 4 5 6 7 8 9 10 11 12 13 14 15 18 19,16,0.8479453483822033,0.7299668347326429,0,0,0,1 2 4 5 6 7 8 9 10 11 12 13 14 15 18 19,16,0.8479453483822033,0.7299668347326429,0,0,0,1 2 4 5 6 7 8 9 10 11 12 13 14 15 18 19,16,0.8479453483822033,0.7299668347326429,0,0,0,1 2 4 5 6 7 8 9 10 11 12 13 14 15 18 19,16,0.8479453483822033,0.7299668347326429,0,0,0,1 2 4 5 6 7 8 9 10 11 12 13 14 15 18 19,16,0.8479453483822033,0.7299668347326429,0,0,0,1 2 4 5 6 7 8 9 10 11 12 14 15 16 18 19,16,0.8442975049043615,0.7151395862572385,0,0,0,0 1 2 4 5 6 7 8 9 10 11 12 14 15 18 19,16,0.8433286461257228,0.7148742454362492,0,0,0
20,10,500,40,2,4,1,3,2,2,3,3,2,2,2,2,3,3,3,3,3,2,2,3,2,3,2,0 1 5 7 8 9 10 11 12 13 14 15 16 17 18 19,16,0.8322075243538265,0.6592108591540071,0,0,0,0 1 4 5 7 8 9 10 11 12 13 14 15 16 17 19,16,0.8258221462614709,0.736378940747533,0,0,0,0 1 4 5 6 7 8 9 10 11 12 13 14 15 16 17,16,0.8308603512011907,0.6711391904925647,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 18,16,0.847596108164404,0.6951775466129437,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 19,16,0.8446026470285776,0.7214985588535872,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 19,16,0.8446026470285776,0.7214985588535872,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 18,16,0.847596108164404,0.6951775466129437,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 19,16,0.8446026470285776,0.7214985588535872,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 19,16,0.8446026470285776,0.7214985588535872,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 18,16,0.847596108164404,0.6951775466129437,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 18,16,0.847596108164404,0.6951775466129437,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 18,16,0.847596108164404,0.6951775466129437,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 18,16,0.847596108164404,0.6951775466129437,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 18,16,0.847596108164404,0.6951775466129437,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 18,16,0.847596108164404,0.6951775466129437,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 18,16,0.847596108164404,0.6951775466129437,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 18,16,0.847596108164404,0.6951775466129437,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 18,16,0.847596108164404,0.6951775466129437,0,0,0,0 1 2 5 6 7 8 9 10 11 13 14 15 16 17 18,16,0.847596108164404,0.6951775466129437,0,0,0
20,10,500,40,2,4,1,3,2,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3,2,2,2,1 2 3 4 6 7 8 10 11 13 14 15 16 17 18,15,0.7955295614699794,0.6777396468146734,0,0,0,0 2 3 6 7 8 10 11 12 13 14 15 16 17 18,15,0.7870894936760432,0.662654742031191,0,0,0,1 2 3 4 6 7 8 11 12 13 14 15 16 17 19,15,0.8012822562992913,0.6607065580128053,0,0,0,2 3 4 6 7 8 10 11 12 13 14 15 16 17 19,15,0.797192085697783,0.6583636260678897,0,0,0,1 2 3 4 6 7 8 11 12 13 14 15 16 17 19,15,0.8012822562992913,0.6607065580128053,0,0,0,1 2 3 4 6 7 8 11 12 13 14 15 16 17 19,15,0.8012822562992913,0.6607065580128053,0,0,0,1 2 3 4 6 7 8 11 12 13 14 15 16 17 19,15,0.8012822562992913,0.6607065580128053,0,0,0,1 2 3 4 6 7 8 10 11 12 13 14 15 16 17,15,0.801259075117983,0.6740360520673611,0,0,0,1 2 3 4 6 7 8 10 11 12 13 14 15 16 17,15,0.801259075117983,0.6740360520673611,0,0,0,1 2 3 6 7 8 10 11 12 13 14 15 16 17 19,15,0.8004696620696418,0.7067106227333471,0,0,0,1 2 3 6 7 8 10 11 12 13 14 15 16 17 19,15,0.8004696620696418,0.7067106227333471,0,0,0,1 2 3 4 6 7 8 10 11 13 14 15 16 17 19,15,0.7998777047155285,0.6829804756083604,0,0,0,1 2 3 4 6 7 8 10 11 13 14 15 16 17 19,15,0.7998777047155285,0.6829804756083604,0,0,0,1 2 3 6 7 8 9 10 11 13 14 15 16 17 19,15,0.7919294077328027,0.6748320594141985,0,0,0,1 2 3 4 6 7 8 10 11 13 14 15 16 17 19,15,0.7998777047155285,0.6829804756083604,0,0,0,1 2 3 4 6 7 8 10 11 13 14 15 16 17 19,15,0.7998777047155285,0.6829804756083604,0,0,0,1 2 3 4 6 7 8 10 11 12 13 14 15 16 17,15,0.801259075117983,0.6740360520673611,0,0,0,1 2 3 5 6 7 8 10 11 12 13 14 15 16 17,15,0.7946275813340364,0.6977085734986409,0,0,0,1 2 4 6 7 8 10 11 12 13 14 15 16 17 19,15,0.7931958902217079,0.6826984611917766,0,0,0
20,10,500,40,2,4,1,3,2,3,3,3,2,3,3,2,3,2,2,3,2,2,3,2,2,3,2,0 1 3 4 5 8 9 10 11 12 13 15 16 17 18 19,16,0.8439157637199621,0.7249008805840491,0,0,0,0 3 4 5 7 8 9 10 11 12 13 15 16 17 18 19,16,0.8497182244954188,0.7222112759463188,0,0,0,0 4 5 6 7 8 9 10 11 12 13 15 16 17 18 19,16,0.8449441146606262,0.7160566068685639,0,0,0,0 3 4 5 6 7 8 10 11 12 13 15 16 17 18 19,16,0.8479551966918447,0.6835803491965322,0,0,0,0 3 4 5 7 8 9 10 11 12 13 15 16 17 18 19,16,0.8497182244954188,0.7222112759463188,0,0,0,0 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19,16,0.8389247328820667,0.7081279912448203,0,0,0,0 3 4 5 6 7 8 10 11 12 13 14 15 17 18 19,16,0.8419358149132848,0.6944475351557322,0,0,0,0 4 5 6 7 8 9 10 11 12 13 15 16 17 18 19,16,0.8449441146606262,0.7160566068685639,0,0,0,0 3 4 5 6 7 8 10 11 12 13 15 16 17 18 19,16,0.8479551966918447,0.6835803491965322,0,0,0,0 3 4 5 6 7 8 10 11 12 13 15 16 17 18 19,16,0.8479551966918447,0.6835803491965322,0,0,0,0 3 4 5 6 7 8 10 11 12 13 15 16 17 18 19,16,0.8479551966918447,0.6835803491965322,0,0,0,0 3 4 5 6 8 10 11 12 13 14 15 16 17 18 19,16,0.8432278008734854,0.7329414341310374,0,0,0,0 3 4 5 6 7 8 10 11 12 13 15 16 17 18 19,16,0.8479551966918447,0.6835803491965322,0,0,0,0 3 4 5 8 9 10 11 12 13 14 15 16 17 18 19,16,0.8449908286770592,0.7161905222484652,0,0,0,0 3 4 5 7 8 9 10 11 12 13 15 16 17 18 19,16,0.8497182244954188,0.7222112759463188,0,0,0,0 3 4 5 7 8 9 10 11 12 13 15 16 17 18 19,16,0.8497182244954188,0.7222112759463188,0,0,0,0 3 4 5 7 8 9 10 11 12 13 15 16 17 18 19,16,0.8497182244954188,0.7222112759463188,0,0,0,0 2 3 4 5 8 9 10 11 12 13 15 16 17 18 19,16,0.8437455025486835,0.7362361707735485,0,0,0,0 2 3 4 5 8 9 10 11 12 13 15 16 17 18 19,16,0.8437455025486835,0.7362361707735485,0,0,0
20,10,500,40,2,4,1,3,3,2,2,3,2,2,3,2,2,3,3,3,2,3,2,2,2,2,3,0 2 3 4 5 6 7 8 9 10 11 13 14 16 18 19,16,0.8375011117778998,0.7081305448230996,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18,17,0.8791179223934329,0.762691062731541,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18,17,0.8791179223934329,0.762691062731541,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18,17,0.8791179223934329,0.762691062731541,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18,17,0.8791179223934329,0.762691062731541,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18,17,0.8791179223934329,0.762691062731541,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18,17,0.8791179223934329,0.762691062731541,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 15 16 19,16,0.8432640842832412,0.664660220369117,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 15 16 19,16,0.8432640842832412,0.664660220369117,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 15 16 19,16,0.8432640842832412,0.664660220369117,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 15 16 19,16,0.8432640842832412,0.664660220369117,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 15 16 19,16,0.8432640842832412,0.664660220369117,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 16 17 19,16,0.8436852985146753,0.7048251285152058,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 16 17 19,16,0.8436852985146753,0.7048251285152058,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 16 17 19,16,0.8436852985146753,0.7048251285152058,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 16 17 19,16,0.8436852985146753,0.7048251285152058,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 16 17 19,16,0.8436852985146753,0.7048251285152058,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 16 17 19,16,0.8436852985146753,0.7048251285152058,0,0,0,0 2 3 4 5 6 7 8 9 10 11 13 14 16 17 19,16,0.8436852985146753,0.7048251285152058,0,0,0
20,10,500,40,2,4,1,3,3,2,2,3,3,2,2,2,2,2,3,2,2,3,2,2,3,2,3,0 1 2 3 4 5 6 7 8 10 11 12 13 14 17 18,16,0.8406583746354586,0.6997463735381039,0,0,0,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 18 19,17,0.8807609880229086,0.7704999243860671,0,0,0,1 2 3 4 5 6 7 8 10 11 12 13 14 17 18 19,16,0.8422305652384608,0.7001713874534226,0,0,0,0 1 2 3 4 5 6 7 8 10 11 12 14 16 17 19,16,0.8343129261450506,0.7421053296794329,0,0,0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18,17,0.8727379166626426,0.7833625060423951,0,0,0,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18,17,0.8792287915146688,0.7704836624835607,0,0,0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18,17,0.8727379166626426,0.7833625060423951,0,0,0,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 18 19,17,0.8807609880229086,0.7704999243860671,0,0,0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18,17,0.8727379166626426,0.7833625060423951,0,0,0,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18,17,0.8792287915146688,0.7704836624835607,0,0,0,0 1 2 3 4 5 6 7 8 10 11 12 13 14 18 19,16,0.8421905711436988,0.7249080434340961,0,0,0,0 1 2 3 4 5 6 7 8 10 11 12 13 14 18 19,16,0.8421905711436988,0.7249080434340961,0,0,0,0 1 2 3 4 5 6 7 8 10 11 12 13 14 18 19,16,0.8421905711436988,0.7249080434340961,0,0,0,0 1 2 3 4 5 6 7 8 10 11 12 13 14 18 19,16,0.8421905711436988,0.7249080434340961,0,0,0,0 1 2 3 4 5 6 7 8 10 11 12 13 14 18 19,16,0.8421905711436988,0.7249080434340961,0,0,0,0 1 2 3 4 5 6 7 8 10 11 12 13 14 18 19,16,0.8421905711436988,0.7249080434340961,0,0,0,0 1 2 3 4 6 7 8 10 11 12 13 14 17 18 19,16,0.8388613983533467,0.7345596712169915,0,0,0,0 1 2 3 4 6 7 8 10 11 12 13 14 17 18 19,16,0.8388613983533467,0.7345596712169915,0,0,0,0 1 2 3 4 6 7 8 10 11 12 13 14 17 18 19,16,0.8388613983533467,0.7345596712169915,0,0,0
20,10,500,40,2,4,1,2,3,3,3,3,3,3,3,2,3,2,2,2,2,3,2,3,3,2,2,0 1 2 3 4 5 6 7 8 9 10 11 12 13 15 18,16,0.8107004649705888,0.6992901232741802,0,0,0,0 1 2 3 4 5 6 7 8 9 10 11 14 15 19,15,0.7760629010147996,0.651650257080157,0,0,0,0 1 2 3 5 6 7 8 9 10 11 12 15 16 17,15,0.7882722995192586,0.6434211579338269,0,0,0,0 1 2 3 5 6 7 8 10 11 12 14 15 16 17,15,0.7877886761814445,0.6583587182986237,0,0,0,0 1 2 3 5 6 7 8 9 10 11 12 15 16 17,15,0.7882722995192586,0.6434211579338269,0,0,0,0 1 2 3 6 7 8 9 10 11 12 13 14 15 16 19,16,0.8350854339790795,0.7027863227868145,0,0,0,0 1 2 3 4 6 7 8 9 10 11 12 13 15 16 19,16,0.8331230574902976,0.7229472153826102,0,0,0,0 1 2 3 6 7 8 9 10 11 12 13 14 15 16 19,16,0.8350854339790795,0.7027863227868145,0,0,0,0 1 2 3 6 7 8 9 10 11 12 14 15 16 18 19,16,0.8332709535050994,0.6645230028042848,0,0,0,0 1 2 3 6 7 8 9 10 11 12 13 14 15 16 19,16,0.8350854339790795,0.7027863227868145,0,0,0,0 1 2 3 6 7 8 9 10 11 12 13 14 15 16 19,16,0.8350854339790795,0.7027863227868145,0,0,0,0 1 2 3 4 6 7 8 9 10 11 12 13 15 16 19,16,0.8331230574902976,0.7229472153826102,0,0,0,0 1 2 3 4 6 7 8 9 10 11 12 13 15 16 19,16,0.8331230574902976,0.7229472153826102,0,0,0,0 1 2 3 4 6 7 8 9 10 11 12 13 15 16 19,16,0.8331230574902976,0.7229472153826102,0,0,0,0 1 2 3 6 7 8 9 10 11 12 13 14 15 16 19,16,0.8350854339790795,0.7027863227868145,0,0,0,0 1 2 3 6 7 8 9 10 11 12 14 15 16 17,15,0.7943441020029263,0.6356710411539793,0,0,0,0 1 2 3 6 7 8 9 10 11 12 14 15 16 17,15,0.7943441020029263,0.6356710411539793,0,0,0,0 1 3 6 7 8 9 10 11 12 13 14 15 16 17 19,16,0.8317619899188006,0.6865727081664929,0,0,0,0 1 3 6 7 8 9 10 11 12 13 14 15 16 17 19,16,0.8317619899188006,0.6865727081664929,0,0,0
