P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp
10,10,500,40,15,25,1,2.0,24,15,18,21,17,19,23,24,15,15,3 4,2,0.22579387733298484,0.04049846800541179,-1.537863089219181,11.686,3 4,2,0.22579387733298484,0.04049846800541179,-1.537863089219181,11.686,2 3,2,0.2274795428561085,0.054681618242471315,-1.531806346652319,11.304,2 3,2,0.2274795428561085,0.054681618242471315,-1.531806346652319,11.304,4 6,2,0.2226600831378913,0.039592599077950714,-1.5608902477325146,9.228,4 6,2,0.2226600831378913,0.039592599077950714,-1.5608902477325146,9.228,2 3,2,0.2274795428561085,0.054681618242471315,-1.531806346652319,11.304,4 6,2,0.2226600831378913,0.039592599077950714,-1.5608902477325146,9.228,3 5,2,0.2279698300135681,0.04333353387812665,-1.5263076949427758,11.264
10,10,500,40,15,25,1,2.0,23,19,21,20,23,21,20,22,15,21,1 2,2,0.22122443150846158,0.03526933738892549,-1.5637540344430254,13.526,1 2,2,0.22122443150846158,0.03526933738892549,-1.5637540344430254,13.526,1 2,2,0.22122443150846158,0.03526933738892549,-1.5637540344430254,13.526,1 2,2,0.22122443150846158,0.03526933738892549,-1.5637540344430254,13.526,1 2,2,0.22122443150846158,0.03526933738892549,-1.5637540344430254,13.526,1 2,2,0.22122443150846158,0.03526933738892549,-1.5637540344430254,13.526,1 2,2,0.22122443150846158,0.03526933738892549,-1.5637540344430254,13.526,1 2,2,0.22122443150846158,0.03526933738892549,-1.5637540344430254,13.526,8 4,2,0.18400569979047973,0.0366852764781871,-1.7614439707798624,7.228
10,10,500,40,15,25,1,1.875,22,21,19,18,22,19,23,21,21,23,6,1,0.13307619262915218,0.013701608368108364,-2.1265203021493253,0.276,6,1,0.13307619262915218,0.013701608368108364,-2.1265203021493253,0.276,6,1,0.13307619262915218,0.013701608368108364,-2.1265203021493253,0.276,6,1,0.13307619262915218,0.013701608368108364,-2.1265203021493253,0.276,6,1,0.13307619262915218,0.013701608368108364,-2.1265203021493253,0.276,6,1,0.13307619262915218,0.013701608368108364,-2.1265203021493253,0.276,6,1,0.13307619262915218,0.013701608368108364,-2.1265203021493253,0.276,6,1,0.13307619262915218,0.013701608368108364,-2.1265203021493253,0.276,6,1,0.13307619262915218,0.013701608368108364,-2.1265203021493253,0.276
10,10,500,40,15,25,1,2.0,16,20,24,19,15,19,17,23,20,15,9 3,2,0.22819672026035398,0.04461171052577037,-1.540627314143775,10.35,8 3,2,0.2307502560164961,0.03643863429667984,-1.5211132279571042,11.63,8 3,2,0.2307502560164961,0.03643863429667984,-1.5211132279571042,11.63,8 3,2,0.2307502560164961,0.03643863429667984,-1.5211132279571042,11.63,8 3,2,0.2307502560164961,0.03643863429667984,-1.5211132279571042,11.63,8 3,2,0.2307502560164961,0.03643863429667984,-1.5211132279571042,11.63,8 3,2,0.2307502560164961,0.03643863429667984,-1.5211132279571042,11.63,0 3,2,0.22749379931115005,0.04526040493916231,-1.5376339323831107,10.43,9 3,2,0.22819672026035398,0.04461171052577037,-1.540627314143775,10.35
10,10,500,40,15,25,1,2.0,20,15,23,19,24,18,18,15,21,16,2 7,2,0.23837307103218316,0.04644386394258414,-1.4762725065948286,10.758,2 7,2,0.23837307103218316,0.04644386394258414,-1.4762725065948286,10.758,2 7,2,0.23837307103218316,0.04644386394258414,-1.4762725065948286,10.758,2 7,2,0.23837307103218316,0.04644386394258414,-1.4762725065948286,10.758,2 7,2,0.23837307103218316,0.04644386394258414,-1.4762725065948286,10.758,2 7,2,0.23837307103218316,0.04644386394258414,-1.4762725065948286,10.758,2 7,2,0.23837307103218316,0.04644386394258414,-1.4762725065948286,10.758,2 7,2,0.23837307103218316,0.04644386394258414,-1.4762725065948286,10.758,6 7,2,0.2361681246751424,0.050855191216746906,-1.4915910851089849,11.37
10,10,500,40,15,25,1,2.0,24,18,22,20,23,23,24,20,15,15,9 7,2,0.22296921517876764,0.0561527709321125,-1.5580472907043335,13.12,9 7,2,0.22296921517876764,0.0561527709321125,-1.5580472907043335,13.12,9 7,2,0.22296921517876764,0.0561527709321125,-1.5580472907043335,13.12,9 7,2,0.22296921517876764,0.0561527709321125,-1.5580472907043335,13.12,9 7,2,0.22296921517876764,0.0561527709321125,-1.5580472907043335,13.12,9 7,2,0.22296921517876764,0.0561527709321125,-1.5580472907043335,13.12,9 7,2,0.22296921517876764,0.0561527709321125,-1.5580472907043335,13.12,9 7,2,0.22296921517876764,0.0561527709321125,-1.5580472907043335,13.12,9 7,2,0.22296921517876764,0.0561527709321125,-1.5580472907043335,13.12
10,10,500,40,15,25,1,2.0,17,15,16,23,23,24,21,22,24,23,1 3,2,0.23178908063820156,0.04053367662713749,-1.5192921878319454,12.79,1 3,2,0.23178908063820156,0.04053367662713749,-1.5192921878319454,12.79,1 3,2,0.23178908063820156,0.04053367662713749,-1.5192921878319454,12.79,1 3,2,0.23178908063820156,0.04053367662713749,-1.5192921878319454,12.79,1 3,2,0.23178908063820156,0.04053367662713749,-1.5192921878319454,12.79,1 3,2,0.23178908063820156,0.04053367662713749,-1.5192921878319454,12.79,0 3,2,0.22989812663978892,0.03363603579668792,-1.5252753968969202,12.406,1 3,2,0.23178908063820156,0.04053367662713749,-1.5192921878319454,12.79,1 3,2,0.23178908063820156,0.04053367662713749,-1.5192921878319454,12.79
10,10,500,40,15,25,1,2.0,22,15,16,16,20,23,24,24,22,17,2 4,2,0.22706265349684668,0.03980676517273837,-1.532790513100766,11.112,8 2,2,0.2342760551844949,0.036123881260860705,-1.4993136810194096,11.36,8 2,2,0.2342760551844949,0.036123881260860705,-1.4993136810194096,11.36,8 2,2,0.2342760551844949,0.036123881260860705,-1.4993136810194096,11.36,8 2,2,0.2342760551844949,0.036123881260860705,-1.4993136810194096,11.36,8 2,2,0.2342760551844949,0.036123881260860705,-1.4993136810194096,11.36,8 2,2,0.2342760551844949,0.036123881260860705,-1.4993136810194096,11.36,8 2,2,0.2342760551844949,0.036123881260860705,-1.4993136810194096,11.36,8 2,2,0.2342760551844949,0.036123881260860705,-1.4993136810194096,11.36
10,10,500,40,15,25,1,2.0,19,15,22,23,19,21,19,23,21,17,9 4,2,0.24146871981341736,0.041306163297983256,-1.4693158181316892,15.026,9 4,2,0.24146871981341736,0.041306163297983256,-1.4693158181316892,15.026,9 4,2,0.24146871981341736,0.041306163297983256,-1.4693158181316892,15.026,9 4,2,0.24146871981341736,0.041306163297983256,-1.4693158181316892,15.026,9 4,2,0.24146871981341736,0.041306163297983256,-1.4693158181316892,15.026,9 2,2,0.23939917640603597,0.03323767418470795,-1.4733433177261641,11.65,9 2,2,0.23939917640603597,0.03323767418470795,-1.4733433177261641,11.65,9 2,2,0.23939917640603597,0.03323767418470795,-1.4733433177261641,11.65,9 2,2,0.23939917640603597,0.03323767418470795,-1.4733433177261641,11.65
10,10,500,40,15,25,1,2.0,17,16,21,15,20,18,24,24,18,22,1 6,2,0.2106675035051449,0.043693295588344234,-1.6214280032213615,7.712,1 6,2,0.2106675035051449,0.043693295588344234,-1.6214280032213615,7.712,3 6,2,0.20891384422803236,0.044805250810839144,-1.6263714823388356,7.698,9 5,2,0.21673873414253444,0.058701401117449314,-1.5745777797907914,9.924,3 6,2,0.20891384422803236,0.044805250810839144,-1.6263714823388356,7.698,3 6,2,0.20891384422803236,0.044805250810839144,-1.6263714823388356,7.698,9 5,2,0.21673873414253444,0.058701401117449314,-1.5745777797907914,9.924,4 5,2,0.21778181061508015,0.045812278922331376,-1.582548624793582,9.848,4 5,2,0.21778181061508015,0.045812278922331376,-1.582548624793582,9.848
10,10,500,40,15,25,1,1.7777777777777777,22,21,24,23,23,22,24,17,22,22,6,1,0.11794243438168342,0.011846373496083494,-2.270664424454776,0.672,9 7,2,0.20787361927368397,0.039656392946313845,-1.6330265534730788,21.008,6,1,0.11794243438168342,0.011846373496083494,-2.270664424454776,0.672,9 7,2,0.20787361927368397,0.039656392946313845,-1.6330265534730788,21.008,9 7,2,0.20787361927368397,0.039656392946313845,-1.6330265534730788,21.008,9 7,2,0.20787361927368397,0.039656392946313845,-1.6330265534730788,21.008,6,1,0.11794243438168342,0.011846373496083494,-2.270664424454776,0.672,9 7,2,0.20787361927368397,0.039656392946313845,-1.6330265534730788,21.008,6,1,0.11794243438168342,0.011846373496083494,-2.270664424454776,0.672
10,10,500,40,15,25,1,2.0,24,18,21,23,15,15,18,16,16,15,1 7,2,0.24339575807270325,0.07270963708760605,-1.459583854746957,10.924,1 7,2,0.24339575807270325,0.07270963708760605,-1.459583854746957,10.924,1 7,2,0.24339575807270325,0.07270963708760605,-1.459583854746957,10.924,1 7,2,0.24339575807270325,0.07270963708760605,-1.459583854746957,10.924,1 7,2,0.24339575807270325,0.07270963708760605,-1.459583854746957,10.924,1 7,2,0.24339575807270325,0.07270963708760605,-1.459583854746957,10.924,1 7,2,0.24339575807270325,0.07270963708760605,-1.459583854746957,10.924,1 7,2,0.24339575807270325,0.07270963708760605,-1.459583854746957,10.924,1 7,2,0.24339575807270325,0.07270963708760605,-1.459583854746957,10.924
