P,epsilon,N,budget,min_prize,max_prize,g,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_1_EL,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_2_EL,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_3_EL,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_4_EL,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_5_EL,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_6_EL,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_7_EL,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_8_EL,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_9_EL
10,10,500,40,20,40,1,38,37,33,34,31,34,22,34,28,34,3,1,0.12081779900180707,0.0,0,0,0,3,1,0.12081779900180707,0.0,0,0,0,4,1,0.10971007258218515,0.0,0,0,0,3,1,0.12081779900180707,0.0,0,0,0,3,1,0.12081779900180707,0.0,0,0,0,5,1,0.10807556900854226,0.0,0,0,0,5,1,0.10807556900854226,0.0,0,0,0,0,1,0.10807245855982363,0.0,0,0,0,4,1,0.10971007258218515,0.0,0,0,0
10,10,500,40,20,40,1,27,34,34,22,25,27,33,30,27,22,3,1,0.1305866396364266,0.0,0,0,0,3,1,0.1305866396364266,0.0,0,0,0,3,1,0.1305866396364266,0.0,0,0,0,9,1,0.12272324146930086,0.0,0,0,0,9,1,0.12272324146930086,0.0,0,0,0,9,1,0.12272324146930086,0.0,0,0,0,9,1,0.12272324146930086,0.0,0,0,0,9,1,0.12272324146930086,0.0,0,0,0,9,1,0.12272324146930086,0.0,0,0,0
10,10,500,40,20,40,1,24,21,35,24,31,23,31,37,34,28,6,1,0.12252715061919223,0.0,0,0,0,6,1,0.12252715061919223,0.0,0,0,0,6,1,0.12252715061919223,0.0,0,0,0,6,1,0.12252715061919223,0.0,0,0,0,4,1,0.11754811459256914,0.0,0,0,0,4,1,0.11754811459256914,0.0,0,0,0,4,1,0.11754811459256914,0.0,0,0,0,4,1,0.11754811459256914,0.0,0,0,0,4,1,0.11754811459256914,0.0,0,0,0
10,10,500,40,20,40,1,20,29,35,37,30,21,24,23,27,31,2,1,0.12575942272564336,0.0,0,0,0,2,1,0.12575942272564336,0.0,0,0,0,2,1,0.12575942272564336,0.0,0,0,0,0,1,0.1262905842503513,0.0,0,0,0,2,1,0.12575942272564336,0.0,0,0,0,4,1,0.12613687938656198,0.0,0,0,0,4,1,0.12613687938656198,0.0,0,0,0,4,1,0.12613687938656198,0.0,0,0,0,0,1,0.1262905842503513,0.0,0,0,0
10,10,500,40,20,40,1,33,23,32,24,29,32,37,33,37,39,1,1,0.12054724239369709,0.0,0,0,0,1,1,0.12054724239369709,0.0,0,0,0,4,1,0.12435863323075497,0.0,0,0,0,4,1,0.12435863323075497,0.0,0,0,0,4,1,0.12435863323075497,0.0,0,0,0,4,1,0.12435863323075497,0.0,0,0,0,4,1,0.12435863323075497,0.0,0,0,0,4,1,0.12435863323075497,0.0,0,0,0,1,1,0.12054724239369709,0.0,0,0,0
10,10,500,40,20,40,1,29,31,25,30,38,34,28,30,27,39,6,1,0.12573195013097974,0.0,0,0,0,6,1,0.12573195013097974,0.0,0,0,0,6,1,0.12573195013097974,0.0,0,0,0,6,1,0.12573195013097974,0.0,0,0,0,6,1,0.12573195013097974,0.0,0,0,0,6,1,0.12573195013097974,0.0,0,0,0,9,1,0.12253731033590079,0.0,0,0,0,9,1,0.12253731033590079,0.0,0,0,0,6,1,0.12573195013097974,0.0,0,0,0
10,10,500,40,20,40,1,25,27,21,21,28,33,20,35,26,26,8,1,0.13274639982625272,0.0,0,0,0,8,1,0.13274639982625272,0.0,0,0,0,8,1,0.13274639982625272,0.0,0,0,0,8,1,0.13274639982625272,0.0,0,0,0,8,1,0.13274639982625272,0.0,0,0,0,8,1,0.13274639982625272,0.0,0,0,0,8,1,0.13274639982625272,0.0,0,0,0,8,1,0.13274639982625272,0.0,0,0,0,8,1,0.13274639982625272,0.0,0,0,0
10,10,500,40,20,40,1,27,39,27,32,35,30,27,39,26,36,5,1,0.11663813546794483,0.0,0,0,0,4,1,0.12052270346789198,0.0,0,0,0,4,1,0.12052270346789198,0.0,0,0,0,5,1,0.11663813546794483,0.0,0,0,0,4,1,0.12052270346789198,0.0,0,0,0,5,1,0.11663813546794483,0.0,0,0,0,5,1,0.11663813546794483,0.0,0,0,0,5,1,0.11663813546794483,0.0,0,0,0,2,1,0.11067994790453768,0.0,0,0,0
10,10,500,40,20,40,1,23,34,33,33,24,30,26,34,23,39,2,1,0.12388123887001308,0.0,0,0,0,2,1,0.12388123887001308,0.0,0,0,0,2,1,0.12388123887001308,0.0,0,0,0,2,1,0.12388123887001308,0.0,0,0,0,4,1,0.11620220190529676,0.0,0,0,0,2,1,0.12388123887001308,0.0,0,0,0,6,1,0.11390174702332975,0.0,0,0,0,2,1,0.12388123887001308,0.0,0,0,0,4,1,0.11620220190529676,0.0,0,0,0
10,10,500,40,20,40,1,24,28,26,35,30,32,23,26,22,25,6,1,0.13197003927953246,0.0,0,0,0,6,1,0.13197003927953246,0.0,0,0,0,6,1,0.13197003927953246,0.0,0,0,0,6,1,0.13197003927953246,0.0,0,0,0,6,1,0.13197003927953246,0.0,0,0,0,6,1,0.13197003927953246,0.0,0,0,0,6,1,0.13197003927953246,0.0,0,0,0,6,1,0.13197003927953246,0.0,0,0,0,0,1,0.11626009189215804,0.0,0,0,0
10,10,500,40,20,40,1,30,35,27,28,26,25,33,35,22,28,2,1,0.12938330931072684,0.0,0,0,0,2,1,0.12938330931072684,0.0,0,0,0,2,1,0.12938330931072684,0.0,0,0,0,2,1,0.12938330931072684,0.0,0,0,0,7,1,0.10873388034558412,0.0,0,0,0,7,1,0.10873388034558412,0.0,0,0,0,6,1,0.11985282653106397,0.0,0,0,0,6,1,0.11985282653106397,0.0,0,0,0,2,1,0.12938330931072684,0.0,0,0,0
10,10,500,40,20,40,1,29,27,28,26,23,33,22,25,26,34,7,1,0.13498487863125655,0.0,0,0,0,7,1,0.13498487863125655,0.0,0,0,0,7,1,0.13498487863125655,0.0,0,0,0,7,1,0.13498487863125655,0.0,0,0,0,7,1,0.13498487863125655,0.0,0,0,0,1,1,0.13332317487749257,0.0,0,0,0,1,1,0.13332317487749257,0.0,0,0,0,1,1,0.13332317487749257,0.0,0,0,0,1,1,0.13332317487749257,0.0,0,0,0
10,10,500,40,20,40,1,30,29,31,31,31,29,25,27,23,22,2,1,0.12337809339570636,0.0,0,0,0,2,1,0.12337809339570636,0.0,0,0,0,2,1,0.12337809339570636,0.0,0,0,0,2,1,0.12337809339570636,0.0,0,0,0,4,1,0.11336999520172844,0.0,0,0,0,4,1,0.11336999520172844,0.0,0,0,0,2,1,0.12337809339570636,0.0,0,0,0,2,1,0.12337809339570636,0.0,0,0,0,2,1,0.12337809339570636,0.0,0,0,0
10,10,500,40,20,40,1,37,36,34,32,27,35,28,30,27,28,9,1,0.10964983232880174,0.0,0,0,0,6,1,0.13396585780426107,0.0,0,0,0,6,1,0.13396585780426107,0.0,0,0,0,6,1,0.13396585780426107,0.0,0,0,0,6,1,0.13396585780426107,0.0,0,0,0,6,1,0.13396585780426107,0.0,0,0,0,6,1,0.13396585780426107,0.0,0,0,0,6,1,0.13396585780426107,0.0,0,0,0,6,1,0.13396585780426107,0.0,0,0,0
10,10,500,40,20,40,1,33,28,30,26,21,35,32,22,26,31,1,1,0.13721871297098265,0.0,0,0,0,1,1,0.13721871297098265,0.0,0,0,0,1,1,0.13721871297098265,0.0,0,0,0,1,1,0.13721871297098265,0.0,0,0,0,1,1,0.13721871297098265,0.0,0,0,0,1,1,0.13721871297098265,0.0,0,0,0,7,1,0.1175696662503031,0.0,0,0,0,7,1,0.1175696662503031,0.0,0,0,0,7,1,0.1175696662503031,0.0,0,0,0
10,10,500,40,20,40,1,31,22,37,38,20,24,30,23,23,34,5,1,0.13592743924573777,0.0,0,0,0,4,1,0.12645229362352603,0.0,0,0,0,5,1,0.13592743924573777,0.0,0,0,0,5,1,0.13592743924573777,0.0,0,0,0,5,1,0.13592743924573777,0.0,0,0,0,5,1,0.13592743924573777,0.0,0,0,0,5,1,0.13592743924573777,0.0,0,0,0,5,1,0.13592743924573777,0.0,0,0,0,5,1,0.13592743924573777,0.0,0,0,0
10,10,500,40,20,40,1,27,20,23,27,29,26,22,26,30,28,2,1,0.11821849342531841,0.0,0,0,0,2,1,0.11821849342531841,0.0,0,0,0,2,1,0.11821849342531841,0.0,0,0,0,2,1,0.11821849342531841,0.0,0,0,0,2,1,0.11821849342531841,0.0,0,0,0,4,1,0.12032879545467115,0.0,0,0,0,4,1,0.12032879545467115,0.0,0,0,0,0,1,0.11336322279387132,0.0,0,0,0,4,1,0.12032879545467115,0.0,0,0,0
10,10,500,40,20,40,1,22,36,31,31,23,26,25,29,26,38,7,1,0.12675341020067882,0.0,0,0,0,5,1,0.12484797930903507,0.0,0,0,0,7,1,0.12675341020067882,0.0,0,0,0,7,1,0.12675341020067882,0.0,0,0,0,1,1,0.12072853530466934,0.0,0,0,0,1,1,0.12072853530466934,0.0,0,0,0,1,1,0.12072853530466934,0.0,0,0,0,1,1,0.12072853530466934,0.0,0,0,0,5,1,0.12484797930903507,0.0,0,0,0
10,10,500,40,20,40,1,31,37,35,31,37,27,31,20,32,36,0,1,0.1207561958408463,0.0,0,0,0,0,1,0.1207561958408463,0.0,0,0,0,0,1,0.1207561958408463,0.0,0,0,0,0,1,0.1207561958408463,0.0,0,0,0,0,1,0.1207561958408463,0.0,0,0,0,0,1,0.1207561958408463,0.0,0,0,0,0,1,0.1207561958408463,0.0,0,0,0,1,1,0.11532068779660597,0.0,0,0,0,1,1,0.11532068779660597,0.0,0,0,0
10,10,500,40,20,40,1,28,22,21,27,32,34,34,24,20,24,4,1,0.13449758795199096,0.0,0,0,0,4,1,0.13449758795199096,0.0,0,0,0,4,1,0.13449758795199096,0.0,0,0,0,4,1,0.13449758795199096,0.0,0,0,0,4,1,0.13449758795199096,0.0,0,0,0,4,1,0.13449758795199096,0.0,0,0,0,4,1,0.13449758795199096,0.0,0,0,0,4,1,0.13449758795199096,0.0,0,0,0,0,1,0.12301506955088343,0.0,0,0,0
10,10,500,40,20,40,1,31,29,26,22,23,20,34,39,37,37,7,1,0.11774836723658248,0.0,0,0,0,7,1,0.11774836723658248,0.0,0,0,0,4,1,0.108876251102402,0.0,0,0,0,4,1,0.108876251102402,0.0,0,0,0,7,1,0.11774836723658248,0.0,0,0,0,6,1,0.11361035594012658,0.0,0,0,0,7,1,0.11774836723658248,0.0,0,0,0,6,1,0.11361035594012658,0.0,0,0,0,7,1,0.11774836723658248,0.0,0,0,0
10,10,500,40,20,40,1,28,21,39,33,26,22,29,23,33,22,5,1,0.1103157432835372,0.0,0,0,0,2,1,0.11823519525652612,0.0,0,0,0,2,1,0.11823519525652612,0.0,0,0,0,2,1,0.11823519525652612,0.0,0,0,0,2,1,0.11823519525652612,0.0,0,0,0,2,1,0.11823519525652612,0.0,0,0,0,2,1,0.11823519525652612,0.0,0,0,0,3,1,0.12026340602508893,0.0,0,0,0,5,1,0.1103157432835372,0.0,0,0,0
10,10,500,40,20,40,1,22,35,25,25,33,27,36,28,29,28,7,1,0.138442340914987,0.0,0,0,0,7,1,0.138442340914987,0.0,0,0,0,7,1,0.138442340914987,0.0,0,0,0,7,1,0.138442340914987,0.0,0,0,0,7,1,0.138442340914987,0.0,0,0,0,7,1,0.138442340914987,0.0,0,0,0,7,1,0.138442340914987,0.0,0,0,0,2,1,0.12836225388095726,0.0,0,0,0,7,1,0.138442340914987,0.0,0,0,0
10,10,500,40,20,40,1,33,34,27,25,24,39,27,28,38,34,2,1,0.1325123451303652,0.0,0,0,0,1,1,0.12520750212991652,0.0,0,0,0,2,1,0.1325123451303652,0.0,0,0,0,8,1,0.12747824680709324,0.0,0,0,0,1,1,0.12520750212991652,0.0,0,0,0,1,1,0.12520750212991652,0.0,0,0,0,8,1,0.12747824680709324,0.0,0,0,0,2,1,0.1325123451303652,0.0,0,0,0,2,1,0.1325123451303652,0.0,0,0,0
10,10,500,40,20,40,1,23,36,20,26,34,31,20,28,38,35,8,1,0.1328955377050793,0.0,0,0,0,8,1,0.1328955377050793,0.0,0,0,0,1,1,0.12056688721066848,0.0,0,0,0,8,1,0.1328955377050793,0.0,0,0,0,1,1,0.12056688721066848,0.0,0,0,0,1,1,0.12056688721066848,0.0,0,0,0,1,1,0.12056688721066848,0.0,0,0,0,1,1,0.12056688721066848,0.0,0,0,0,1,1,0.12056688721066848,0.0,0,0,0
10,10,500,40,20,40,1,29,35,31,25,23,22,24,36,24,32,8,1,0.12332854436125511,0.0,0,0,0,8,1,0.12332854436125511,0.0,0,0,0,4,1,0.11707177637544391,0.0,0,0,0,4,1,0.11707177637544391,0.0,0,0,0,6,1,0.11965873337974121,0.0,0,0,0,4,1,0.11707177637544391,0.0,0,0,0,4,1,0.11707177637544391,0.0,0,0,0,4,1,0.11707177637544391,0.0,0,0,0,1,1,0.10608958006999529,0.0,0,0,0
10,10,500,40,20,40,1,21,21,36,28,33,36,25,22,26,25,4,1,0.11858989959562609,0.0,0,0,0,4,1,0.11858989959562609,0.0,0,0,0,0,1,0.11490462987374289,0.0,0,0,0,4,1,0.11858989959562609,0.0,0,0,0,0,1,0.11490462987374289,0.0,0,0,0,8,1,0.11876357574915941,0.0,0,0,0,8,1,0.11876357574915941,0.0,0,0,0,5,1,0.11492664063132997,0.0,0,0,0,7,1,0.09245707148594812,0.0,0,0,0
10,10,500,40,20,40,1,23,21,23,35,27,37,30,29,31,23,5,1,0.12095750341481741,0.0,0,0,0,5,1,0.12095750341481741,0.0,0,0,0,5,1,0.12095750341481741,0.0,0,0,0,5,1,0.12095750341481741,0.0,0,0,0,5,1,0.12095750341481741,0.0,0,0,0,5,1,0.12095750341481741,0.0,0,0,0,5,1,0.12095750341481741,0.0,0,0,0,9,1,0.11159123180467635,0.0,0,0,0,5,1,0.12095750341481741,0.0,0,0,0
10,10,500,40,20,40,1,26,23,39,38,35,37,29,33,21,22,4,1,0.13253454446151586,0.019880604284422062,0,0,0,4,1,0.13253454446151586,0.019880604284422062,0,0,0,4,1,0.13253454446151586,0.019880604284422062,0,0,0,2,1,0.1313526995391911,0.0,0,0,0,2,1,0.1313526995391911,0.0,0,0,0,2,1,0.1313526995391911,0.0,0,0,0,4,1,0.13253454446151586,0.019880604284422062,0,0,0,4,1,0.13253454446151586,0.019880604284422062,0,0,0,4,1,0.13253454446151586,0.019880604284422062,0,0,0
10,10,500,40,20,40,1,27,28,24,36,27,21,23,33,32,38,9,1,0.12507597047582567,0.0,0,0,0,9,1,0.12507597047582567,0.0,0,0,0,8,1,0.11630858963159112,0.0,0,0,0,9,1,0.12507597047582567,0.0,0,0,0,9,1,0.12507597047582567,0.0,0,0,0,9,1,0.12507597047582567,0.0,0,0,0,9,1,0.12507597047582567,0.0,0,0,0,1,1,0.11584541428067642,0.0,0,0,0,8,1,0.11630858963159112,0.0,0,0,0
10,10,500,40,20,40,1,23,32,25,36,27,39,34,28,23,33,7,1,0.12344420704947184,0.0,0,0,0,5,1,0.1151978564676568,0.0,0,0,0,5,1,0.1151978564676568,0.0,0,0,0,4,1,0.12064033655619241,0.0,0,0,0,8,1,0.11366407740083469,0.0,0,0,0,7,1,0.12344420704947184,0.0,0,0,0,7,1,0.12344420704947184,0.0,0,0,0,7,1,0.12344420704947184,0.0,0,0,0,4,1,0.12064033655619241,0.0,0,0,0
10,10,500,40,20,40,1,37,20,39,22,32,31,39,26,24,20,0,1,0.12717062732745057,0.0,0,0,0,0,1,0.12717062732745057,0.0,0,0,0,0,1,0.12717062732745057,0.0,0,0,0,0,1,0.12717062732745057,0.0,0,0,0,3,1,0.11822802522034223,0.0,0,0,0,3,1,0.11822802522034223,0.0,0,0,0,3,1,0.11822802522034223,0.0,0,0,0,0,1,0.12717062732745057,0.0,0,0,0,0,1,0.12717062732745057,0.0,0,0,0
10,10,500,40,20,40,1,24,20,39,38,23,36,26,23,37,36,4,1,0.12673932702379356,0.0,0,0,0,4,1,0.12673932702379356,0.0,0,0,0,4,1,0.12673932702379356,0.0,0,0,0,4,1,0.12673932702379356,0.0,0,0,0,8,1,0.12674970064874155,0.0,0,0,0,8,1,0.12674970064874155,0.0,0,0,0,8,1,0.12674970064874155,0.0,0,0,0,8,1,0.12674970064874155,0.0,0,0,0,8,1,0.12674970064874155,0.0,0,0,0
10,10,500,40,20,40,1,20,20,26,24,21,32,39,32,28,21,2,1,0.11534332209310807,0.0,0,0,0,6,1,0.12351445292259326,0.0,0,0,0,6,1,0.12351445292259326,0.0,0,0,0,6,1,0.12351445292259326,0.0,0,0,0,9,1,0.11624418330707285,0.0,0,0,0,9,1,0.11624418330707285,0.0,0,0,0,6,1,0.12351445292259326,0.0,0,0,0,6,1,0.12351445292259326,0.0,0,0,0,6,1,0.12351445292259326,0.0,0,0,0
10,10,500,40,20,40,1,33,22,28,25,23,26,34,22,33,30,8,1,0.12689175789364288,0.0,0,0,0,8,1,0.12689175789364288,0.0,0,0,0,8,1,0.12689175789364288,0.0,0,0,0,8,1,0.12689175789364288,0.0,0,0,0,8,1,0.12689175789364288,0.0,0,0,0,8,1,0.12689175789364288,0.0,0,0,0,5,1,0.11660881547027452,0.0,0,0,0,5,1,0.11660881547027452,0.0,0,0,0,2,1,0.10984039551108038,0.0,0,0,0
10,10,500,40,20,40,1,23,26,20,35,39,22,31,35,25,21,5,1,0.1174711833676012,0.0,0,0,0,5,1,0.1174711833676012,0.0,0,0,0,5,1,0.1174711833676012,0.0,0,0,0,2,1,0.11650867520558783,0.0,0,0,0,9,1,0.11995181810429083,0.0,0,0,0,9,1,0.11995181810429083,0.0,0,0,0,2,1,0.11650867520558783,0.0,0,0,0,5,1,0.1174711833676012,0.0,0,0,0,8,1,0.11088265234785606,0.0,0,0,0
10,10,500,40,20,40,1,25,37,24,20,24,33,34,39,23,24,6,1,0.12927078482115387,0.0,0,0,0,8,1,0.12204858606916728,0.0,0,0,0,8,1,0.12204858606916728,0.0,0,0,0,8,1,0.12204858606916728,0.0,0,0,0,5,1,0.11485941354836907,0.0,0,0,0,5,1,0.11485941354836907,0.0,0,0,0,5,1,0.11485941354836907,0.0,0,0,0,6,1,0.12927078482115387,0.0,0,0,0,5,1,0.11485941354836907,0.0,0,0,0
10,10,500,40,20,40,1,37,37,24,28,30,39,30,36,22,27,8,1,0.11462277947793022,0.0,0,0,0,8,1,0.11462277947793022,0.0,0,0,0,8,1,0.11462277947793022,0.0,0,0,0,7,1,0.10958742325333957,0.0,0,0,0,7,1,0.10958742325333957,0.0,0,0,0,8,1,0.11462277947793022,0.0,0,0,0,9,1,0.10370358830221095,0.0,0,0,0,8,1,0.11462277947793022,0.0,0,0,0,7,1,0.10958742325333957,0.0,0,0,0
10,10,500,40,20,40,1,30,27,29,20,36,39,31,31,31,33,1,1,0.1267419522555674,0.0,0,0,0,1,1,0.1267419522555674,0.0,0,0,0,1,1,0.1267419522555674,0.0,0,0,0,1,1,0.1267419522555674,0.0,0,0,0,1,1,0.1267419522555674,0.0,0,0,0,1,1,0.1267419522555674,0.0,0,0,0,3,1,0.12109713178533871,0.0,0,0,0,3,1,0.12109713178533871,0.0,0,0,0,3,1,0.12109713178533871,0.0,0,0,0
10,10,500,40,20,40,1,22,36,25,22,20,20,27,23,20,31,8 4,2,0.19566433261832838,0.02774270125010099,0,0,0,8 5,2,0.1979857904965441,0.004021838122593145,0,0,0,3,1,0.1308867416626055,0.0,0,0,0,8 5,2,0.1979857904965441,0.004021838122593145,0,0,0,8 5,2,0.1979857904965441,0.004021838122593145,0,0,0,3,1,0.1308867416626055,0.0,0,0,0,3,1,0.1308867416626055,0.0,0,0,0,3,1,0.1308867416626055,0.0,0,0,0,9,1,0.11750029288754213,0.0,0,0,0
10,10,500,40,20,40,1,31,27,21,25,33,35,30,33,21,34,0,1,0.1179361670737821,0.0,0,0,0,2,1,0.10931666345031274,0.0,0,0,0,2,1,0.10931666345031274,0.0,0,0,0,9,1,0.11078978826897319,0.0,0,0,0,0,1,0.1179361670737821,0.0,0,0,0,2,1,0.10931666345031274,0.0,0,0,0,3,1,0.10715317877183773,0.0,0,0,0,0,1,0.1179361670737821,0.0,0,0,0,0,1,0.1179361670737821,0.0,0,0,0
10,10,500,40,20,40,1,27,26,27,20,36,32,36,36,35,36,3,1,0.12137021672798377,0.0,0,0,0,3,1,0.12137021672798377,0.0,0,0,0,6,1,0.12617975770482753,0.0,0,0,0,6,1,0.12617975770482753,0.0,0,0,0,3,1,0.12137021672798377,0.0,0,0,0,6,1,0.12617975770482753,0.0,0,0,0,6,1,0.12617975770482753,0.0,0,0,0,3,1,0.12137021672798377,0.0,0,0,0,6,1,0.12617975770482753,0.0,0,0,0
10,10,500,40,20,40,1,24,32,27,22,23,22,28,37,23,38,1,1,0.12395163472394817,0.0,0,0,0,1,1,0.12395163472394817,0.0,0,0,0,1,1,0.12395163472394817,0.0,0,0,0,1,1,0.12395163472394817,0.0,0,0,0,1,1,0.12395163472394817,0.0,0,0,0,1,1,0.12395163472394817,0.0,0,0,0,1,1,0.12395163472394817,0.0,0,0,0,0,1,0.1190292767208625,0.0,0,0,0,9,1,0.11363535993074436,0.0,0,0,0
